training_id,employee_id,program_name,training_category,start_date,completion_date,completion_status,training_score,training_hours,completed_flag
300297,100075,New Hire Onboarding,Onboarding,2024-05-09,2024-05-20,Completed,66.9,8.9,True
300298,100076,Conflict Resolution,Soft Skills,2025-04-02,2025-04-11,Completed,83.2,6.5,True
300299,100076,Sql For Business Analysts,Technical,2025-03-27,2025-03-30,Completed,76.2,17.8,True
300300,100076,Leadership Essentials,Leadership,2024-11-03,2024-12-12,Completed,81.7,18.4,True
300301,100076,Manager Coaching Skills,Leadership,2025-03-15,2025-05-04,Completed,76.1,17.3,True
300302,100076,Advanced Customer Handling,Customer Experience,2025-09-13,,In Progress,,9.9,False
300303,100077,New Hire Onboarding,Onboarding,2024-09-06,2024-09-28,Completed,85.2,6.9,True
300304,100077,Data Privacy And Gdpr,Compliance,2024-01-29,2024-03-05,Completed,68.2,2.6,True
300305,100077,Cybersecurity Awareness,Compliance,2022-07-20,2022-08-31,Completed,83.8,2.2,True
300306,100077,Sql For Business Analysts,Technical,2023-04-18,2023-05-11,Completed,84.4,19.2,True
300307,100077,Product Discovery Basics,Product,2023-08-09,,Incomplete,,10.4,False
300308,100077,Conflict Resolution,Soft Skills,2024-06-25,2024-07-25,Completed,82.1,5.9,True
300309,100078,New Hire Onboarding,Onboarding,2026-02-17,2026-03-28,Completed,84.0,8.9,True
300310,100078,Data Privacy And Gdpr,Compliance,2021-04-03,2021-07-05,Completed,77.9,2.1,True
300311,100079,Secure Coding Basics,Technical,2026-03-19,,Not Started,,11.0,False
300312,100079,Leadership Essentials,Leadership,2024-08-25,,In Progress,,19.2,False
300313,100080,New Hire Onboarding,Onboarding,2026-02-23,,Not Started,,8.2,False
300314,100080,Enterprise Sales Methodology,Sales,2022-03-14,2022-04-28,Completed,74.1,13.7,True
300315,100080,Data Privacy And Gdpr,Compliance,2023-09-05,,In Progress,,3.2,False
300316,100080,Secure Coding Basics,Technical,2021-11-05,2021-11-26,Completed,79.0,10.7,True
300317,100080,Sql For Business Analysts,Technical,2023-03-25,2023-04-29,Completed,86.0,17.4,True
300318,100080,Cybersecurity Awareness,Compliance,2025-04-03,2025-04-17,Completed,77.8,2.4,True
300319,100080,Leadership Essentials,Leadership,2024-03-20,,In Progress,,18.8,False
300320,100081,New Hire Onboarding,Onboarding,2023-08-11,,Not Started,,8.7,False
300321,100081,Advanced Customer Handling,Customer Experience,2024-06-23,,In Progress,,12.8,False
300322,100081,Secure Coding Basics,Technical,2026-02-08,2026-02-15,Completed,88.1,5.0,True
300323,100081,Leadership Essentials,Leadership,2025-11-21,,Not Started,,17.5,False
300324,100082,Advanced Customer Handling,Customer Experience,2021-09-24,2021-10-22,Completed,63.0,13.4,True
300325,100083,Manager Coaching Skills,Leadership,2021-01-01,,Not Started,,22.3,False
300326,100084,New Hire Onboarding,Onboarding,2025-11-29,2025-12-20,Completed,57.3,6.8,True
300327,100084,Product Discovery Basics,Product,2022-09-15,,In Progress,,7.9,False
300328,100084,New Hire Onboarding,Onboarding,2025-09-07,,Not Started,,8.4,False
300329,100084,Secure Coding Basics,Technical,2024-01-30,2024-02-01,Completed,93.3,10.7,True
300330,100085,New Hire Onboarding,Onboarding,2024-01-08,2024-11-01,Completed,82.5,12.5,True
300331,100085,Power Bi Fundamentals,Technical,2023-08-04,2023-08-07,Completed,93.0,14.1,True
300332,100085,Conflict Resolution,Soft Skills,2024-11-26,2024-11-28,Completed,78.8,6.4,True
300333,100086,New Hire Onboarding,Onboarding,2025-03-02,,Incomplete,,7.4,False
300334,100086,Product Discovery Basics,Product,2024-10-07,2024-10-17,Completed,66.3,7.9,True
300335,100086,Secure Coding Basics,Technical,2022-06-07,2022-07-22,Completed,77.7,9.1,True
300336,100086,Manager Coaching Skills,Leadership,2024-09-13,2024-09-22,Completed,79.6,19.4,True
300337,100086,Sql For Business Analysts,Technical,2021-01-08,2021-01-15,Completed,80.1,21.3,True
300338,100087,New Hire Onboarding,Onboarding,2022-10-13,2022-11-02,Completed,71.3,9.8,True
300339,100088,Sql For Business Analysts,Technical,2025-07-30,2025-09-05,Completed,73.1,16.5,True
300340,100088,Leadership Essentials,Leadership,2022-01-09,2022-01-17,Completed,79.2,19.3,True
300341,100089,New Hire Onboarding,Onboarding,2023-08-30,2023-10-08,Completed,73.9,7.1,True
300342,100089,Secure Coding Basics,Technical,2023-01-19,,In Progress,,6.4,False
300343,100089,Data Privacy And Gdpr,Compliance,2021-05-08,2021-06-18,Completed,55.5,3.3,True
300344,100089,Power Bi Fundamentals,Technical,2021-09-08,2021-09-13,Completed,88.5,11.6,True
300345,100090,New Hire Onboarding,Onboarding,2025-05-04,2025-11-06,Completed,67.3,8.9,True
300346,100090,Conflict Resolution,Soft Skills,2024-03-31,,Completed,82.6,4.4,True
300347,100090,Leadership Essentials,Leadership,2023-02-27,2023-03-02,Completed,71.5,14.5,True
300348,100090,Cybersecurity Awareness,Compliance,2022-11-03,2022-11-29,Completed,67.2,2.2,True
300349,100090,Secure Coding Basics,Technical,2024-07-31,,Completed,70.4,7.3,True
300350,100091,New Hire Onboarding,Onboarding,2025-11-09,2025-11-25,Completed,62.7,7.4,True
300351,100091,Cybersecurity Awareness,Compliance,2021-01-10,,Incomplete,,1.5,False
300352,100092,New Hire Onboarding,Onboarding,2025-08-26,2025-10-08,Completed,77.6,8.6,True
300353,100092,Data Privacy And Gdpr,Compliance,2024-01-15,,In Progress,,2.5,False
300354,100092,Sql For Business Analysts,Technical,2023-06-27,,In Progress,,20.9,False
300355,100092,Leadership Essentials,Leadership,2022-09-14,2022-10-09,Completed,65.2,20.8,True
300356,100093,New Hire Onboarding,Onboarding,2025-05-11,2025-06-23,Completed,82.0,7.5,True
300357,100093,Product Discovery Basics,Product,2022-03-11,2022-03-19,Completed,73.3,9.6,True
300358,100093,Leadership Essentials,Leadership,2025-07-20,2025-09-03,Completed,74.5,21.6,True
300359,100094,Enterprise Sales Methodology,Sales,2022-11-16,2022-12-16,Completed,78.0,20.5,True
300360,100095,New Hire Onboarding,Onboarding,2024-09-11,2024-09-21,Completed,66.2,8.0,True
300361,100096,New Hire Onboarding,Onboarding,2021-11-07,,Not Started,,8.6,False
300362,100096,Cybersecurity Awareness,Compliance,2021-12-10,2022-01-04,Completed,70.3,2.0,True
300363,100096,Enterprise Sales Methodology,Sales,2021-04-11,2021-05-15,Completed,93.7,20.7,True
300364,100096,New Hire Onboarding,Onboarding,2022-02-12,2022-03-10,Completed,100.0,6.0,True
300365,100096,Power Bi Fundamentals,Technical,2025-07-23,2025-08-15,Completed,73.6,14.7,True
300366,100097,Product Discovery Basics,Product,2025-01-18,,In Progress,,10.3,False
300367,100097,Cybersecurity Awareness,Compliance,2025-03-20,2025-04-09,Completed,69.8,2.5,True
300368,100097,Enterprise Sales Methodology,Sales,2025-11-03,2025-11-20,Completed,74.2,21.7,True
300369,100097,Data Privacy And Gdpr,Compliance,2025-09-28,2025-10-18,Completed,64.9,2.3,True
300370,100097,Advanced Customer Handling,Customer Experience,2025-05-02,1900-01-01,Completed,100.0,11.7,True
300371,100097,Power Bi Fundamentals,Technical,2026-02-06,2026-03-12,Completed,84.4,17.7,True
300372,100098,Leadership Essentials,Leadership,2024-01-02,,Not Started,,18.9,False
300373,100098,Power Bi Fundamentals,Technical,2024-02-16,2024-02-21,Completed,70.8,15.3,True
300374,100098,Sql For Business Analysts,Technical,2025-10-17,2025-11-28,Completed,99.3,13.6,True
300375,100099,Sql For Business Analysts,Technical,2023-03-03,2023-03-15,Completed,78.1,12.2,True
300376,100100,New Hire Onboarding,Onboarding,2024-10-22,2024-10-25,Completed,62.3,8.0,True
300377,100100,Sql For Business Analysts,Technical,2022-09-20,,Completed,79.9,13.4,True
300378,100100,Secure Coding Basics,Technical,2022-02-04,,In Progress,,11.8,False
300379,100100,Advanced Customer Handling,Customer Experience,2025-02-12,2025-02-16,Completed,71.8,12.8,True
300380,100101,Enterprise Sales Methodology,Sales,2025-12-23,2026-01-08,Completed,81.4,12.2,True
300381,100101,Secure Coding Basics,Technical,2025-12-11,2026-01-20,Completed,88.1,8.5,True
300382,100101,Leadership Essentials,Leadership,2026-02-20,2026-03-19,Completed,52.1,18.7,True
300383,100101,Sql For Business Analysts,Technical,2026-02-08,2026-02-17,Completed,77.8,21.1,True
300384,100101,Power Bi Fundamentals,Technical,2025-11-22,2025-11-26,Completed,83.2,15.6,True
300385,100101,Manager Coaching Skills,Leadership,2025-08-26,2025-09-28,Completed,95.8,14.7,True
300386,100102,Product Discovery Basics,Product,2022-04-06,2022-04-22,Completed,68.7,9.4,True
300387,100102,Data Privacy And Gdpr,Compliance,2024-04-06,,In Progress,,3.6,False
300388,100102,Conflict Resolution,Soft Skills,2021-02-06,2021-03-04,Completed,83.6,4.7,True
300389,100102,Manager Coaching Skills,Leadership,2024-11-17,2024-12-14,Completed,68.0,18.7,True
300390,100103,Advanced Customer Handling,Customer Experience,2025-03-07,2025-03-24,Completed,76.4,15.8,True
300391,100103,Conflict Resolution,Soft Skills,2024-03-09,2024-09-05,Completed,62.8,7.8,True
300392,100103,Power Bi Fundamentals,Technical,2023-12-17,,In Progress,,15.2,False
300393,100103,Product Discovery Basics,Product,2025-04-25,2025-05-22,Completed,83.0,6.5,True
300394,100104,New Hire Onboarding,Onboarding,2021-01-29,2021-03-15,Completed,77.2,6.8,True
300395,100104,Leadership Essentials,Leadership,2023-02-21,2023-03-29,Completed,81.2,20.1,True
300396,100104,Data Privacy And Gdpr,Compliance,2021-03-17,2021-04-06,Completed,79.5,2.9,True
300397,100104,Product Discovery Basics,Product,2022-10-04,2022-04-27,Completed,70.8,7.7,True
300398,100104,New Hire Onboarding,Onboarding,2023-02-22,,In Progress,,7.7,False
300399,100105,New Hire Onboarding,Onboarding,2024-03-29,2024-05-03,Completed,81.6,7.1,True
300400,100105,Leadership Essentials,Leadership,2023-10-09,,Completed,74.7,17.8,True
300401,100105,Power Bi Fundamentals,Technical,2023-11-12,2023-12-21,Completed,75.0,15.9,True
300402,100105,Conflict Resolution,Soft Skills,2024-11-10,,Incomplete,,6.2,False
300403,100105,Manager Coaching Skills,Leadership,2023-10-05,2023-10-22,Completed,83.6,14.9,True
300404,100106,New Hire Onboarding,Onboarding,2024-07-15,2024-08-26,Completed,83.2,7.0,True
300405,100106,Conflict Resolution,Soft Skills,2026-02-25,2026-02-26,Completed,76.0,6.8,True
300406,100106,Leadership Essentials,Leadership,2025-06-03,,Not Started,,16.8,False
300407,100106,Manager Coaching Skills,Leadership,2023-10-21,,In Progress,,16.3,False
300408,100107,New Hire Onboarding,Onboarding,2026-01-31,,Incomplete,,6.8,False
300409,100107,Product Discovery Basics,Product,2025-11-17,2025-12-29,Completed,82.5,7.7,True
300410,100107,Sql For Business Analysts,Technical,2024-08-19,2024-09-14,Completed,69.6,16.0,True
300411,100107,Power Bi Fundamentals,Technical,2025-08-25,2025-09-03,Completed,80.0,13.9,True
300412,100107,Manager Coaching Skills,Leadership,2025-08-07,2025-09-15,Completed,79.9,15.5,True
300413,100107,Leadership Essentials,Leadership,2025-02-01,,Not Started,,20.7,False
300414,100108,New Hire Onboarding,Onboarding,2023-04-28,2023-05-07,Completed,96.4,9.5,True
300415,100108,Secure Coding Basics,Technical,2023-03-11,,Incomplete,,6.9,False
300416,100108,Data Privacy And Gdpr,Compliance,2021-12-30,,Not Started,,3.3,False
300417,100108,Cybersecurity Awareness,Compliance,2022-02-01,2022-02-26,Completed,84.7,2.1,True
300418,100108,Sql For Business Analysts,Technical,2022-10-14,,Not Started,,20.4,False
300419,100108,New Hire Onboarding,Onboarding,2024-04-23,2024-05-12,Completed,89.8,7.9,True
300420,100108,Leadership Essentials,Leadership,2024-10-12,2024-10-20,Completed,81.3,16.1,True
300421,100109,New Hire Onboarding,Onboarding,2026-04-04,,Not Started,,7.6,False
300422,100109,New Hire Onboarding,Onboarding,2021-08-10,,In Progress,,8.0,False
300423,100109,Data Privacy And Gdpr,Compliance,2022-12-27,2023-01-08,Completed,68.1,2.6,True
300424,100109,Sql For Business Analysts,Technical,2025-06-24,,Not Started,,19.6,False
300425,100109,Product Discovery Basics,Product,2021-02-27,,Not Started,,8.6,False
300426,100110,Cybersecurity Awareness,Compliance,2022-04-09,2022-05-06,Completed,73.8,2.6,True
300427,100111,New Hire Onboarding,Onboarding,2026-03-05,2026-03-19,Completed,75.6,8.6,True
300428,100111,Advanced Customer Handling,Customer Experience,2023-02-05,2023-02-27,Completed,70.0,14.1,True
300429,100111,Data Privacy And Gdpr,Compliance,2021-07-03,2021-07-31,Completed,89.9,3.7,True
300430,100111,Secure Coding Basics,Technical,2022-11-28,2022-12-29,Completed,80.1,8.5,True
300431,100112,New Hire Onboarding,Onboarding,2024-10-09,2024-10-19,Completed,73.6,6.8,True
300432,100112,Manager Coaching Skills,Leadership,2023-09-05,,In Progress,,14.1,False
300433,100113,New Hire Onboarding,Onboarding,2025-01-06,2025-02-20,Completed,40.6,5.6,True
300434,100113,Cybersecurity Awareness,Compliance,2024-10-31,,In Progress,,2.1,False
300435,100113,Power Bi Fundamentals,Technical,2024-01-20,2024-02-26,Completed,78.2,14.7,True
300436,100113,Secure Coding Basics,Technical,2025-07-06,,Completed,67.4,14.9,True
300437,100114,New Hire Onboarding,Onboarding,2024-04-01,2024-04-08,Completed,66.7,10.0,True
300438,100114,Product Discovery Basics,Product,2021-12-08,2021-12-12,Completed,81.2,8.7,True
300439,100115,New Hire Onboarding,Onboarding,2024-11-22,,In Progress,,7.5,False
300440,100115,Manager Coaching Skills,Leadership,2025-03-01,,Completed,67.8,15.0,True
300441,100116,New Hire Onboarding,Onboarding,2022-08-17,2022-09-08,Completed,85.6,9.2,True
300442,100116,Conflict Resolution,Soft Skills,2023-02-15,2023-03-24,Completed,82.2,7.4,True
300443,100116,Cybersecurity Awareness,Compliance,2021-10-05,2021-11-09,Completed,64.5,1.9,True
300444,100116,Secure Coding Basics,Technical,2026-02-25,2026-03-20,Completed,79.0,5.6,True
300445,100116,New Hire Onboarding,Onboarding,2022-03-05,,In Progress,,10.7,False
300446,100116,Enterprise Sales Methodology,Sales,2023-07-07,,Not Started,,18.8,False
300447,100117,New Hire Onboarding,Onboarding,2023-06-12,2023-06-28,Completed,79.3,9.8,True
300448,100118,New Hire Onboarding,Onboarding,2025-08-08,2025-08-31,Completed,92.0,10.6,True
300449,100118,Product Discovery Basics,Product,2025-05-12,,Not Started,,7.8,False
300450,100119,New Hire Onboarding,Onboarding,2026-03-16,,Not Started,,6.9,False
300451,100119,Data Privacy And Gdpr,Compliance,2025-11-12,2025-12-09,Completed,96.4,2.6,True
300452,100119,Manager Coaching Skills,Leadership,2025-09-30,,In Progress,,13.7,False
300453,100119,Sql For Business Analysts,Technical,2026-02-19,2026-02-22,Completed,73.6,14.6,True
300454,100120,New Hire Onboarding,Onboarding,2022-08-06,,In Progress,,6.1,False
300455,100120,Leadership Essentials,Leadership,2021-08-16,2021-09-26,Completed,78.2,19.9,True
300456,100120,Secure Coding Basics,Technical,2023-03-15,2023-04-04,Completed,71.5,11.7,True
300457,100121,New Hire Onboarding,Onboarding,2023-06-07,,In Progress,,10.5,False
300458,100122,New Hire Onboarding,Onboarding,2024-05-06,2024-05-24,Completed,88.7,10.1,True
300459,100122,Sql For Business Analysts,Technical,2025-08-23,,Incomplete,,17.4,False
300460,100122,Leadership Essentials,Leadership,2023-12-28,2024-02-02,Completed,72.5,13.3,True
300461,100122,Enterprise Sales Methodology,Sales,2025-11-27,,In Progress,,16.0,False
300462,100122,Conflict Resolution,Soft Skills,2026-04-04,,In Progress,,6.0,False
300463,100122,Product Discovery Basics,Product,2024-06-08,2024-07-09,Completed,63.5,11.4,True
300464,100122,Leadership Essentials,Leadership,2023-12-11,,Incomplete,,21.9,False
300465,100123,New Hire Onboarding,Onboarding,2025-08-01,2025-08-05,Completed,96.9,8.6,True
300466,100123,Power Bi Fundamentals,Technical,2023-12-12,2024-01-17,Completed,85.8,13.3,True
300467,100123,Data Privacy And Gdpr,Compliance,2024-05-21,2024-06-21,Completed,84.7,2.8,True
300468,100123,New Hire Onboarding,Onboarding,2025-03-12,2025-04-12,Completed,80.3,6.9,True
300469,100123,Conflict Resolution,Soft Skills,2022-03-13,2022-03-30,Completed,88.1,5.2,True
300470,100124,Secure Coding Basics,Technical,2021-05-17,2021-05-18,Completed,83.5,7.9,True
300471,100124,Cybersecurity Awareness,Compliance,2022-10-30,2022-11-21,Completed,82.8,2.2,True
300472,100124,Advanced Customer Handling,Customer Experience,2021-08-16,2021-09-24,Completed,88.2,12.6,True
300473,100124,Data Privacy And Gdpr,Compliance,2023-07-20,2023-08-09,Completed,76.9,2.7,True
300474,100124,Leadership Essentials,Leadership,2022-03-09,2022-04-10,Completed,64.1,12.2,True
300475,100124,Product Discovery Basics,Product,2022-04-30,,Not Started,,9.2,False
300476,100125,New Hire Onboarding,Onboarding,2026-04-17,2026-05-15,Completed,57.7,5.5,True
300477,100125,Manager Coaching Skills,Leadership,2022-04-17,,Completed,67.9,15.6,True
300478,100126,New Hire Onboarding,Onboarding,2024-01-31,,Not Started,,8.7,False
300479,100126,Leadership Essentials,Leadership,2024-09-04,,Not Started,,20.4,False
300480,100127,New Hire Onboarding,Onboarding,2022-10-02,2022-10-21,Completed,84.3,5.4,True
300481,100127,Power Bi Fundamentals,Technical,2022-02-23,,Not Started,,16.4,False
300482,100127,Data Privacy And Gdpr,Compliance,2022-06-27,2022-07-01,Completed,46.9,2.9,True
300483,100127,Leadership Essentials,Leadership,2021-06-25,,Incomplete,,11.7,False
300484,100127,Product Discovery Basics,Product,2022-04-25,2022-05-17,Completed,88.3,8.6,True
300485,100127,Secure Coding Basics,Technical,2023-04-24,2023-05-12,Completed,55.3,4.7,True
300486,100128,New Hire Onboarding,Onboarding,2021-01-03,,Completed,75.2,8.7,True
300487,100128,Advanced Customer Handling,Customer Experience,2021-03-09,,In Progress,,11.8,False
300488,100128,Product Discovery Basics,Product,2024-03-19,2024-03-27,Completed,61.8,7.8,True
300489,100128,Cybersecurity Awareness,Compliance,2021-05-18,2021-06-22,Completed,81.2,2.0,True
300490,100129,New Hire Onboarding,Onboarding,2023-05-03,,In Progress,,7.1,False
300491,100129,Power Bi Fundamentals,Technical,2024-07-04,2024-05-11,Completed,67.7,11.7,True
300492,100129,Leadership Essentials,Leadership,2025-12-01,,In Progress,,17.6,False
300493,100129,Product Discovery Basics,Product,2024-01-03,,Incomplete,,9.7,False
