review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id,performance_category
700377,100162,2025-10-16,3.39,3.09,49.0,False,100140,Meets Expectations
700378,100163,2023-12-12,2.79,2.05,72.0,False,100024,Meets Expectations
700379,100164,2023-12-18,3.74,4.22,69.1,False,100156,Strong Performer
700380,100164,2024-10-18,4.07,4.24,91.8,True,100156,Strong Performer
700381,100165,2025-09-29,3.73,3.46,75.5,False,100163,Strong Performer
700382,100165,2026-03-30,,3.49,73.8,True,100163,Unknown
700383,100166,2024-07-05,2.99,2.47,61.0,False,100051,Meets Expectations
700384,100166,2025-02-16,3.6,3.56,59.3,False,100051,Strong Performer
700385,100166,2026-03-03,3.0,3.08,50.6,False,100051,Meets Expectations
700386,100167,2022-06-15,4.09,4.48,85.8,True,100078,Strong Performer
700387,100167,2024-04-23,3.92,4.04,69.4,False,100078,Strong Performer
700388,100167,2026-01-15,3.29,3.94,87.4,False,100078,Meets Expectations
700389,100168,2022-06-27,3.64,2.95,76.5,False,100083,Strong Performer
700390,100169,2022-09-30,1.47,1.0,26.4,False,100018,Low Performer
700391,100169,2026-03-27,1.95,1.0,20.0,False,100018,Low Performer
700392,100170,2025-06-13,2.25,1.49,41.7,False,100018,Low Performer
700393,100171,2022-06-29,2.87,2.24,57.6,False,100059,Meets Expectations
700394,100171,2022-08-17,2.6,2.77,76.9,False,100059,Meets Expectations
700395,100171,2024-12-26,2.55,2.22,45.7,False,100059,Meets Expectations
700396,100171,2026-06-04,2.18,2.62,20.0,False,100059,Low Performer
700397,100172,2021-12-22,2.77,3.54,43.1,False,100150,Meets Expectations
700398,100172,2025-01-31,2.76,2.94,31.9,False,100150,Meets Expectations
700399,100173,2025-07-25,4.33,5.0,77.6,False,100115,Strong Performer
700400,100175,2021-11-15,3.52,,56.3,False,100088,Strong Performer
700401,100175,2025-08-27,3.51,3.47,49.7,False,100088,Strong Performer
700402,100176,2021-10-13,3.82,4.21,80.4,False,100122,Strong Performer
700403,100176,2021-12-17,3.75,3.26,81.6,False,100122,Strong Performer
700404,100176,2021-12-27,3.83,3.93,78.2,True,100122,Strong Performer
700405,100176,2024-04-18,3.25,3.1,71.8,False,100122,Meets Expectations
700406,100177,2024-08-29,2.81,,67.1,False,100030,Meets Expectations
700407,100177,2024-09-28,3.73,3.62,66.3,False,100030,Strong Performer
700408,100177,2025-06-07,3.97,3.58,88.3,False,100030,Strong Performer
700409,100177,2026-03-18,3.54,3.85,88.0,False,100030,Strong Performer
700410,100178,2022-03-23,3.95,3.94,55.5,False,100073,Strong Performer
700411,100178,2023-01-01,3.83,3.74,86.4,True,100073,Strong Performer
700412,100178,2023-11-23,3.43,3.33,94.5,False,100073,Meets Expectations
700413,100178,2023-12-04,3.73,3.91,,False,100073,Strong Performer
700414,100179,2021-11-11,3.9,4.05,85.9,False,100088,Strong Performer
700415,100179,2023-02-21,3.65,2.89,58.4,False,100088,Strong Performer
700416,100179,2026-04-04,3.48,3.67,65.1,False,100088,Meets Expectations
700417,100180,2021-07-06,4.17,3.68,77.0,False,100056,Strong Performer
700418,100180,2022-02-22,3.48,3.32,94.0,False,100056,Meets Expectations
700419,100181,2021-02-20,3.26,2.98,72.7,False,101465,Meets Expectations
700420,100181,2022-12-02,3.39,4.35,59.4,False,100449,Meets Expectations
700421,100181,2023-03-21,3.63,3.51,73.0,False,100844,Strong Performer
700422,100181,2025-10-11,3.77,4.35,75.3,False,100446,Strong Performer
700423,100182,2022-07-15,2.4,1.57,25.4,False,100108,Low Performer
700424,100182,2023-08-19,2.41,2.75,55.7,False,100108,Low Performer
700425,100182,2025-02-23,1.89,2.5,29.1,False,100108,Low Performer
700426,100183,2022-04-16,3.8,4.1,55.7,True,100059,Strong Performer
700427,100183,2023-01-01,3.57,3.76,71.7,False,100059,Strong Performer
700428,100184,2023-05-18,4.78,4.43,85.2,False,100168,High Performer
700429,100184,2024-01-24,4.9,4.81,,True,100168,High Performer
700430,100184,2025-08-24,4.68,4.67,98.7,False,100168,High Performer
700431,100185,2023-04-29,3.33,3.13,53.5,False,100160,Meets Expectations
700432,100186,2026-02-28,4.48,4.42,73.4,True,100023,Strong Performer
700433,100186,2026-03-27,4.88,5.0,87.3,False,100023,High Performer
700434,100186,2026-03-27,4.9,4.75,,True,100023,High Performer
700435,100187,2024-06-16,2.67,3.04,50.5,False,100016,Meets Expectations
700436,100188,2022-08-14,4.85,4.69,89.5,True,100021,High Performer
700437,100188,2025-09-30,4.59,4.83,,True,100021,High Performer
700438,100189,2022-05-08,3.6,3.64,69.4,False,100154,Strong Performer
700439,100189,2024-02-13,3.94,4.22,67.9,True,100154,Strong Performer
700440,100189,2024-12-10,3.48,3.13,69.9,False,100154,Meets Expectations
700441,100190,2024-12-29,4.19,3.37,63.9,False,100163,Strong Performer
700442,100190,2025-01-01,2.99,2.93,67.5,False,100163,Meets Expectations
700443,100190,2025-03-23,3.11,3.47,69.5,False,100163,Meets Expectations
700444,100190,2025-05-10,2.34,3.08,56.9,False,100163,Low Performer
700445,100191,2023-08-25,2.8,3.49,50.4,False,100073,Meets Expectations
700446,100192,2022-08-17,3.5,3.34,70.6,False,100174,Strong Performer
700447,100192,2023-05-03,3.51,3.9,92.0,False,100174,Strong Performer
700448,100192,2024-04-11,3.13,2.93,82.6,False,100174,Meets Expectations
700449,100192,2025-04-28,3.49,3.59,82.0,False,100174,Meets Expectations
700450,100193,2022-02-16,3.57,3.12,73.2,False,100140,Strong Performer
700451,100193,2022-12-05,4.1,4.0,69.3,False,100140,Strong Performer
700452,100193,2024-08-21,4.03,3.9,90.7,False,100140,Strong Performer
700453,100194,2023-04-22,2.63,2.4,63.1,False,100188,Meets Expectations
700454,100194,2026-02-24,2.96,2.48,56.7,False,100188,Meets Expectations
700455,100195,2024-08-16,3.16,2.69,29.3,False,100003,Meets Expectations
700456,100195,2025-01-26,2.8,2.28,71.5,False,100003,Meets Expectations
700457,100195,2025-09-01,2.66,2.07,38.8,False,100003,Meets Expectations
700458,100195,2026-03-07,2.91,2.03,81.3,False,100003,Meets Expectations
700459,100196,2022-06-07,4.07,4.13,87.3,False,100059,Strong Performer
700460,100196,2022-07-18,3.3,3.24,59.2,False,100059,Meets Expectations
700461,100196,2024-02-23,3.61,3.92,66.7,False,100059,Strong Performer
700462,100197,2022-09-25,3.41,3.39,79.2,False,100052,Meets Expectations
700463,100197,2025-06-29,3.47,3.22,54.5,False,101122,Meets Expectations
700464,100197,2026-04-20,3.23,3.39,72.7,False,100450,Meets Expectations
700465,100198,2022-12-16,2.84,3.17,69.5,False,100537,Meets Expectations
700466,100198,2024-06-07,2.98,2.53,75.3,False,101704,Meets Expectations
700467,100199,2024-08-28,4.59,4.16,90.9,False,100025,High Performer
700468,100199,2025-05-29,4.2,4.09,83.4,False,100025,Strong Performer
700469,100199,2026-01-22,4.04,3.63,75.9,False,100025,Strong Performer
700470,100199,2026-04-06,4.31,4.76,82.5,True,100025,Strong Performer
700471,100200,2021-09-21,2.62,,49.6,False,100057,Meets Expectations
700472,100200,2024-01-03,2.9,2.7,44.3,False,100057,Meets Expectations
700473,100201,2023-08-01,4.95,5.0,,True,100089,High Performer
700474,100202,2025-04-09,,4.4,,False,100174,Unknown
700475,100202,2025-08-30,4.75,5.0,80.4,True,100174,High Performer
700476,100202,2025-10-27,4.13,4.4,78.9,False,100174,Strong Performer
700477,100202,2026-02-22,3.81,3.74,71.1,True,100174,Strong Performer
700478,100203,2023-12-07,3.16,3.12,70.6,False,100016,Meets Expectations
700479,100203,2024-10-19,3.95,3.91,73.9,True,100016,Strong Performer
700480,100204,2025-08-18,3.71,3.96,77.5,False,100018,Strong Performer
700481,100204,2025-10-28,3.33,3.62,65.7,False,100018,Meets Expectations
700482,100204,2025-12-27,3.38,3.15,74.3,False,100018,Meets Expectations
700483,100204,2026-03-06,3.13,3.34,53.4,False,100018,Meets Expectations
700484,100205,2024-12-20,4.4,4.55,93.4,False,100022,Strong Performer
700485,100206,2023-11-16,3.75,3.54,75.7,False,101780,Strong Performer
700486,100207,2023-10-31,4.42,4.95,73.6,False,100025,Strong Performer
700487,100207,2025-06-06,4.54,4.95,,True,100025,High Performer
700488,100208,2021-09-04,3.79,4.54,70.4,False,100059,Strong Performer
700489,100208,2024-05-30,3.56,2.84,71.4,False,100059,Strong Performer
700490,100210,2025-04-11,3.1,2.72,57.5,False,100055,Meets Expectations
700491,100211,2026-04-04,3.24,4.07,47.9,False,100079,Meets Expectations
700492,100211,2026-04-14,3.47,2.81,39.5,False,100079,Meets Expectations
700493,100211,2026-04-20,3.38,2.5,77.8,False,100079,Meets Expectations
700494,100211,2026-04-21,4.02,3.58,95.4,True,100079,Strong Performer
700495,100212,2026-01-26,3.16,3.3,68.5,False,100161,Meets Expectations
700496,100212,2026-01-29,2.82,2.79,33.6,False,100161,Meets Expectations
700497,100212,2026-02-03,2.89,3.41,67.6,False,100161,Meets Expectations
700498,100212,2026-04-26,3.0,1.95,77.1,False,100161,Meets Expectations
700499,100213,2021-01-25,4.19,4.06,79.4,False,100011,Strong Performer
700500,100213,2021-01-29,4.33,4.3,,False,100011,Strong Performer
700501,100213,2021-04-05,4.05,4.4,86.9,False,100011,Strong Performer
700502,100213,2021-08-27,4.27,4.24,,True,100011,Strong Performer
700503,100214,2025-12-04,4.48,4.62,98.1,True,100056,Strong Performer
700504,100215,2021-01-14,3.76,3.7,48.8,False,100210,Strong Performer
700505,100215,2021-11-06,3.95,4.38,77.4,True,100210,Strong Performer
700506,100215,2022-01-24,4.08,3.79,79.1,False,100210,Strong Performer
700507,100216,2022-05-26,3.62,3.51,65.4,False,100184,Strong Performer
700508,100216,2023-02-09,3.28,3.48,60.5,False,100184,Meets Expectations
700509,100216,2023-06-07,3.28,3.34,70.4,False,100184,Meets Expectations
700510,100217,2022-06-08,3.0,,79.5,False,100089,Meets Expectations
700511,100217,2025-02-02,3.72,3.04,56.0,False,100089,Strong Performer
700512,100218,2025-04-07,4.95,5.0,,True,101777,High Performer
700513,100218,2025-09-18,4.53,4.3,78.2,True,101548,High Performer
700514,100218,2026-03-17,4.14,4.29,73.6,False,101365,Strong Performer
700515,100218,2026-03-04,4.98,4.88,85.9,True,101537,High Performer
700516,100219,2021-08-22,3.6,3.1,79.3,False,100121,Strong Performer
700517,100219,2022-01-15,3.37,2.46,71.6,False,100121,Meets Expectations
700518,100219,2022-11-16,3.99,4.17,77.7,False,100121,Strong Performer
700519,100219,2025-09-03,3.57,3.93,62.4,False,100121,Strong Performer
700520,100220,2025-01-10,3.92,3.72,87.7,False,100154,Strong Performer
700521,100220,2025-05-12,3.16,3.23,78.1,False,100154,Meets Expectations
700522,100221,2024-03-04,3.67,3.22,77.6,False,100164,Strong Performer
700523,100221,2024-10-11,3.51,2.81,52.5,False,100164,Strong Performer
700524,100222,2023-03-19,4.03,3.89,99.8,True,100208,Strong Performer
700525,100222,2026-01-30,3.41,2.77,64.6,False,100208,Meets Expectations
700526,100223,2023-04-19,4.26,3.99,83.6,True,100217,Strong Performer
700527,100223,2024-08-27,4.33,4.77,82.7,True,100217,Strong Performer
700528,100224,2021-06-04,4.13,4.02,71.4,True,100195,Strong Performer
700529,100224,2023-02-06,5.0,4.84,81.7,False,100195,High Performer
700530,100224,2023-05-15,4.87,4.96,,True,100195,High Performer
700531,100224,2024-04-09,4.98,4.61,97.1,True,100195,High Performer
700532,100225,2022-11-14,3.68,3.84,71.7,False,100126,Strong Performer
700533,100226,2023-10-22,4.18,4.78,89.9,True,100115,Strong Performer
700534,100226,2024-08-14,4.26,4.59,76.2,False,100115,Strong Performer
700535,100226,2024-12-09,4.55,5.0,98.0,False,100115,High Performer
700536,100227,2024-08-07,3.66,4.21,78.0,False,100018,Strong Performer
700537,100228,2025-03-14,4.11,4.53,81.3,False,100108,Strong Performer
700538,100228,2025-05-09,3.95,3.56,84.0,False,100108,Strong Performer
700539,100228,2025-09-25,4.42,4.49,,True,100108,Strong Performer
700540,100229,2022-04-17,2.99,2.49,61.2,False,100752,Meets Expectations
700541,100230,2024-04-25,2.87,2.56,42.1,False,100018,Meets Expectations
700542,100230,2024-06-06,3.21,2.73,57.1,False,100018,Meets Expectations
700543,100230,2025-01-21,3.02,2.05,59.8,False,100018,Meets Expectations
700544,100230,2025-09-19,3.06,,64.5,False,100018,Meets Expectations
700545,100231,2024-07-12,4.2,4.05,74.8,True,100150,Strong Performer
700546,100232,2023-10-01,4.98,,,True,101168,High Performer
700547,100233,2021-01-30,3.41,3.25,70.8,False,100072,Meets Expectations
700548,100233,2023-04-19,3.36,2.98,67.6,False,100072,Meets Expectations
700549,100234,2021-05-28,4.25,3.73,73.1,True,100434,Strong Performer
700550,100234,2024-03-23,4.21,4.58,75.0,True,101540,Strong Performer
700551,100234,2025-10-17,4.25,3.86,86.3,False,100756,Strong Performer
700552,100235,2023-09-23,3.62,4.22,63.5,False,100156,Strong Performer
700553,100235,2025-05-30,4.53,3.41,86.8,False,100156,High Performer
700554,100236,2022-07-25,2.82,3.5,47.5,False,100195,Meets Expectations
700555,100236,2023-04-18,2.61,2.74,47.4,False,100195,Meets Expectations
700556,100236,2023-09-08,3.15,3.0,53.6,False,100195,Meets Expectations
700557,100236,2025-09-16,2.65,2.43,65.2,False,100195,Meets Expectations
700558,100237,2022-05-16,3.52,2.97,58.5,False,100193,Strong Performer
700559,100237,2023-04-22,3.0,2.72,71.1,False,100193,Meets Expectations
700560,100237,2023-04-28,3.31,3.73,68.7,False,100193,Meets Expectations
700561,100238,2025-09-26,2.85,2.99,59.0,False,100181,Meets Expectations
700562,100238,2026-04-09,3.38,3.46,63.1,False,100181,Meets Expectations
700563,100239,2022-07-23,3.81,4.01,90.7,False,100116,Strong Performer
700564,100239,2023-03-02,3.94,4.28,83.1,False,100116,Strong Performer
700565,100239,2025-10-16,3.93,3.44,79.9,False,100116,Strong Performer
700566,100240,2021-10-17,2.56,2.55,48.5,False,100200,Meets Expectations
700567,100240,2023-02-06,3.48,3.78,58.7,False,100200,Meets Expectations
700568,100240,2024-11-06,3.74,3.89,67.4,False,100200,Strong Performer
700569,100240,2024-11-18,3.34,3.74,77.9,False,100200,Meets Expectations
700570,100241,2023-07-23,2.58,,54.1,False,101091,Meets Expectations
700571,100242,2022-06-01,4.08,4.72,66.9,False,100116,Strong Performer
700572,100242,2025-02-06,3.8,,68.4,False,100116,Strong Performer
700573,100243,2026-03-04,2.61,2.08,75.7,False,100056,Meets Expectations
700574,100244,2025-07-06,4.05,3.59,74.0,True,100197,Strong Performer
700575,100244,2025-08-19,4.17,3.92,74.9,True,100197,Strong Performer
700576,100244,2025-10-16,4.78,4.92,94.0,True,100197,High Performer
700577,100244,2026-02-04,4.12,4.56,86.6,False,100197,Strong Performer
700578,100245,2023-11-15,2.82,3.2,58.7,False,100078,Meets Expectations
700579,100245,2024-07-09,2.82,2.17,80.2,False,100078,Meets Expectations
700580,100246,2021-07-23,2.6,2.72,70.4,False,100003,Meets Expectations
700581,100246,2021-08-31,2.18,1.76,62.2,False,100003,Low Performer
700582,100246,2023-07-18,1.96,2.24,33.3,False,100003,Low Performer
700583,100246,2024-06-18,2.8,2.92,63.3,False,100003,Meets Expectations
700584,100247,2023-10-12,3.97,4.07,56.0,False,100277,Strong Performer
700585,100247,2023-10-24,4.06,3.6,88.8,True,100195,Strong Performer
700586,100248,2026-04-27,3.98,3.73,,True,100480,Strong Performer
700587,100249,2022-03-14,2.88,2.94,62.7,False,100056,Meets Expectations
700588,100249,2022-06-05,2.6,3.01,36.8,False,100056,Meets Expectations
700589,100249,2022-11-19,2.84,3.83,42.0,False,100056,Meets Expectations
700590,100249,2022-12-18,2.89,2.34,69.1,False,100056,Meets Expectations
700591,100251,2023-08-04,3.31,4.05,73.6,False,100191,Meets Expectations
700592,100251,2026-03-20,2.89,1.99,73.6,False,100191,Meets Expectations
700593,100252,2022-01-09,3.75,3.4,61.0,False,100168,Strong Performer
700594,100252,2023-06-14,3.79,3.2,69.5,False,100168,Strong Performer
700595,100253,2022-03-16,3.17,2.37,66.3,False,100143,Meets Expectations
700596,100253,2022-10-12,3.5,3.27,63.7,False,100143,Strong Performer
700597,100253,2023-02-27,3.58,3.75,91.0,False,100143,Strong Performer
700598,100253,2023-03-14,3.11,4.0,72.0,False,100143,Meets Expectations
700599,100254,2022-05-09,2.94,3.0,52.4,False,100160,Meets Expectations
700600,100254,2023-08-15,3.33,3.76,73.4,False,100160,Meets Expectations
700601,100254,2024-04-05,3.45,3.03,64.2,False,100160,Meets Expectations
700602,100254,2025-02-03,3.09,2.76,72.8,False,100160,Meets Expectations
700603,100255,2023-03-17,4.15,4.1,89.0,False,100156,Strong Performer
700604,100255,2023-09-06,4.39,4.1,94.0,False,100156,Strong Performer
700605,100255,2025-08-10,3.53,3.48,81.3,False,100156,Strong Performer
700606,100256,2021-07-04,3.48,3.13,,False,100198,Meets Expectations
700607,100256,2026-01-07,3.38,3.95,61.2,False,100198,Meets Expectations
700608,100257,2025-05-29,3.99,4.52,76.2,False,100133,Strong Performer
700609,100257,2025-06-20,4.11,4.16,76.8,False,100133,Strong Performer
700610,100257,2025-08-31,4.16,4.95,87.7,False,100133,Strong Performer
700611,100257,2025-09-05,4.63,4.92,,True,100133,High Performer
700612,100258,2024-10-05,3.4,3.74,86.0,False,100215,Meets Expectations
700613,100258,2025-06-01,3.02,2.75,55.4,False,100215,Meets Expectations
700614,100258,2025-06-20,3.08,3.03,55.4,False,100215,Meets Expectations
700615,100259,2025-03-30,4.26,3.92,96.1,True,100002,Strong Performer
700616,100259,2025-05-15,3.76,3.11,,False,100002,Strong Performer
700617,100260,2021-08-23,2.65,2.12,60.4,False,100018,Meets Expectations
700618,100260,2022-04-17,2.69,1.56,87.1,False,100018,Meets Expectations
700619,100260,2023-04-20,2.79,2.13,41.5,False,100018,Meets Expectations
700620,100261,2021-12-29,3.6,2.48,70.2,False,100123,Strong Performer
700621,100261,2022-06-23,4.15,4.13,83.8,False,100123,Strong Performer
700622,100261,2024-02-15,3.86,3.6,98.9,True,100123,Strong Performer
700623,100263,2023-03-25,3.43,3.42,75.7,False,100022,Meets Expectations
700624,100264,2022-01-16,3.01,2.66,54.2,False,100563,Meets Expectations
700625,100264,2022-10-23,2.9,2.55,20.8,False,100821,Meets Expectations
700626,100264,2024-01-11,3.32,3.48,57.3,False,100494,Meets Expectations
700627,100264,2024-01-28,2.33,1.57,72.3,False,100417,Low Performer
700628,100265,2023-04-03,2.93,2.91,68.8,False,100168,Meets Expectations
700629,100265,2023-04-07,2.42,2.94,29.6,False,100168,Low Performer
700630,100265,2024-04-25,2.76,2.86,34.1,False,100168,Meets Expectations
700631,100265,2025-08-03,2.96,2.29,60.8,False,100168,Meets Expectations
700632,100266,2025-05-16,4.77,5.0,,True,100174,High Performer
700633,100266,2025-09-01,4.58,4.63,86.9,True,100174,High Performer
700634,100266,2025-11-19,5.0,4.54,92.1,True,100174,High Performer
700635,100266,2026-03-22,5.0,5.0,,False,100174,High Performer
700636,100267,2021-03-16,3.93,3.63,82.2,False,100197,Strong Performer
