attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes,absence_day_count,missed_hours
800396,100016,2025-09-29,7.5,8.0,False,None,0.0,0,0.0
800397,100016,2025-10-01,8.0,7.9,False,None,0.0,0,0.1
800398,100016,2025-10-03,9.0,8.7,False,None,0.0,0,0.3
800399,100016,2025-10-09,8.0,7.6,False,None,60.0,0,0.4
800400,100016,2025-10-20,8.0,8.3,False,None,0.0,0,0.0
800401,100016,2025-10-21,9.0,9.1,False,None,15.0,0,0.0
800402,100016,2025-10-23,8.0,8.2,False,None,10.0,0,0.0
800403,100016,2025-10-29,8.0,7.2,False,None,0.0,0,0.8
800404,100016,2025-10-30,7.5,7.7,False,None,0.0,0,0.0
800405,100016,2025-11-06,8.0,7.5,False,None,0.0,0,0.5
800406,100016,2025-11-18,7.5,7.3,False,None,0.0,0,0.2
800407,100016,2025-11-24,8.0,7.8,False,None,15.0,0,0.2
800408,100016,2025-11-25,8.0,8.0,False,None,0.0,0,0.0
800409,100016,2025-12-05,8.0,8.4,False,None,0.0,0,0.0
800410,100016,2025-12-12,8.0,7.8,False,None,0.0,0,0.2
800411,100016,2025-12-15,8.0,7.2,False,None,60.0,0,0.8
800412,100016,2025-12-16,9.0,8.7,False,None,0.0,0,0.3
800413,100016,2025-12-18,8.0,8.1,False,None,0.0,0,0.0
800414,100016,2025-12-24,7.5,7.8,False,None,0.0,0,0.0
800415,100016,2026-01-14,7.5,7.0,False,None,0.0,0,0.5
800416,100016,2026-02-09,8.0,7.5,False,None,0.0,0,0.5
800417,100016,2026-02-10,9.0,10.2,False,None,0.0,0,0.0
800418,100016,2026-02-11,8.0,8.1,False,None,5.0,0,0.0
800419,100016,2026-02-17,8.0,8.5,False,None,0.0,0,0.0
800420,100016,2026-02-19,7.5,7.1,False,None,5.0,0,0.4
800421,100016,2026-04-02,9.0,10.0,False,None,0.0,0,0.0
800422,100016,2026-04-13,8.0,7.4,False,None,0.0,0,0.6
800423,100016,2026-04-20,9.0,9.5,False,None,30.0,0,0.0
800424,100016,2026-04-21,8.0,8.7,False,None,0.0,0,0.0
800425,100016,2026-04-22,7.5,7.6,False,None,0.0,0,0.0
800426,100016,2026-04-24,7.5,7.6,False,None,45.0,0,0.0
800427,100016,2026-04-29,8.0,7.9,False,None,0.0,0,0.1
800428,100016,2026-04-30,8.0,8.6,False,None,0.0,0,0.0
800429,100017,2025-09-03,8.0,7.4,False,None,0.0,0,0.6
800430,100017,2025-09-17,8.0,8.4,False,None,15.0,0,0.0
800431,100017,2025-09-25,7.5,8.3,False,None,0.0,0,0.0
800432,100017,2025-09-29,8.0,7.5,False,None,30.0,0,0.5
800433,100017,2025-10-01,7.5,8.7,False,None,0.0,0,0.0
800434,100017,2025-10-03,7.5,7.1,False,None,0.0,0,0.4
800435,100017,2025-10-09,8.0,8.1,False,None,15.0,0,0.0
800436,100017,2025-10-20,8.0,7.5,False,None,0.0,0,0.5
800437,100017,2025-10-21,8.0,8.6,False,None,30.0,0,0.0
800438,100017,2025-10-23,9.0,9.1,False,None,0.0,0,0.0
800439,100017,2025-10-29,8.0,7.9,False,None,0.0,0,0.1
800440,100017,2025-10-30,8.0,8.1,False,None,0.0,0,0.0
800441,100017,2025-06-11,8.0,8.8,False,None,10.0,0,0.0
800442,100017,2025-11-18,8.0,7.8,False,None,0.0,0,0.2
800443,100017,2025-11-24,8.0,8.1,False,None,10.0,0,0.0
800444,100017,2025-11-25,8.0,7.8,False,None,0.0,0,0.2
800445,100017,2025-12-05,8.0,8.2,False,None,0.0,0,0.0
800446,100017,2025-12-12,9.0,8.6,False,None,0.0,0,0.4
800447,100017,2025-12-15,7.5,7.2,False,None,30.0,0,0.3
800448,100017,2025-12-16,8.0,7.4,False,None,0.0,0,0.6
800449,100017,2025-12-18,9.0,8.4,False,None,0.0,0,0.6
800450,100017,2025-12-24,8.0,6.8,False,None,5.0,0,1.2
800451,100017,2026-01-14,9.0,8.3,False,None,0.0,0,0.7
800452,100017,2026-02-09,9.0,10.0,False,None,0.0,0,0.0
800453,100017,2026-02-10,7.5,7.8,False,None,0.0,0,0.0
800454,100017,2026-02-11,9.0,9.5,False,None,15.0,0,0.0
800455,100017,2026-02-17,8.0,7.6,False,None,0.0,0,0.4
800456,100017,2026-02-19,8.0,8.2,False,None,0.0,0,0.0
800457,100017,2026-04-02,8.0,8.8,False,None,15.0,0,0.0
800458,100017,2026-04-13,7.5,7.5,False,None,0.0,0,0.0
800459,100017,2026-04-20,7.5,8.6,False,None,0.0,0,0.0
800460,100017,2026-04-21,9.0,9.0,False,None,0.0,0,0.0
800461,100017,2026-04-22,8.0,7.8,False,None,30.0,0,0.2
800462,100017,2026-04-24,8.0,8.3,False,None,0.0,0,0.0
800463,100017,2026-04-29,8.0,8.3,False,None,15.0,0,0.0
800464,100017,2026-04-30,8.0,7.8,False,None,10.0,0,0.2
800465,100020,2025-09-03,8.0,8.0,False,None,15.0,0,0.0
800466,100020,2025-09-17,8.0,8.5,False,None,0.0,0,0.0
800467,100020,2025-09-25,7.5,7.3,False,None,10.0,0,0.2
800468,100020,2025-09-29,8.0,7.9,False,None,0.0,0,0.1
800469,100020,2025-10-01,9.0,8.0,False,None,15.0,0,1.0
800470,100020,2025-10-03,7.5,8.8,False,None,0.0,0,0.0
800471,100020,2025-10-09,9.0,9.3,False,None,0.0,0,0.0
800472,100020,2025-10-20,8.0,8.1,False,None,0.0,0,0.0
800473,100020,2025-10-21,8.0,7.8,False,None,0.0,0,0.2
800474,100020,2025-10-23,8.0,9.1,False,None,0.0,0,0.0
800475,100020,2025-10-29,8.0,7.8,False,None,0.0,0,0.2
800476,100020,2025-10-30,8.0,8.3,False,None,0.0,0,0.0
800477,100020,2025-11-06,8.0,7.8,False,None,0.0,0,0.2
800478,100020,2025-11-18,8.0,7.9,False,None,0.0,0,0.1
800479,100020,2025-11-24,8.0,7.8,False,None,0.0,0,0.2
800480,100020,2025-11-25,9.0,9.0,False,None,45.0,0,0.0
800481,100020,2025-12-05,8.0,9.0,False,None,0.0,0,0.0
800482,100020,2025-12-12,8.0,8.7,False,None,15.0,0,0.0
800483,100020,2025-12-15,9.0,10.0,False,None,30.0,0,0.0
800484,100020,2025-12-16,8.0,7.6,False,None,0.0,0,0.4
800485,100020,2025-12-18,7.5,7.1,False,None,0.0,0,0.4
800486,100020,2025-12-24,8.0,7.5,False,None,0.0,0,0.5
800487,100020,2026-01-14,9.0,7.9,False,None,0.0,0,1.1
800488,100020,2026-02-09,8.0,6.9,False,None,45.0,0,1.1
800489,100020,2026-02-10,8.0,8.3,False,None,0.0,0,0.0
800490,100020,2026-02-11,8.0,7.7,False,None,0.0,0,0.3
800491,100020,2026-02-17,9.0,8.2,False,None,0.0,0,0.8
800492,100020,2026-02-19,7.5,7.8,False,None,45.0,0,0.0
800493,100020,2026-04-02,8.0,7.8,False,None,0.0,0,0.2
800494,100020,2026-04-13,9.0,8.9,False,None,0.0,0,0.1
800495,100021,2025-09-03,8.0,8.0,False,None,0.0,0,0.0
800496,100021,2025-09-17,8.0,8.1,False,None,15.0,0,0.0
800497,100021,2025-09-25,8.0,7.6,False,None,0.0,0,0.4
800498,100021,2025-09-29,9.0,9.4,False,None,30.0,0,0.0
800499,100021,2025-01-10,9.0,9.0,False,None,0.0,0,0.0
800500,100021,2025-10-03,8.0,7.7,False,None,10.0,0,0.3
800501,100021,2025-10-09,8.0,7.4,False,None,5.0,0,0.6
800502,100021,2025-10-20,8.0,7.3,False,None,0.0,0,0.7
800503,100021,2025-10-21,9.0,8.9,False,None,0.0,0,0.1
800504,100021,2025-10-23,7.5,0.0,True,Personal Leave,0.0,1,7.5
800505,100021,2025-10-29,7.5,7.3,False,None,0.0,0,0.2
800506,100021,2025-10-30,8.0,8.2,False,None,5.0,0,0.0
800507,100021,2025-11-06,8.0,7.6,False,None,0.0,0,0.4
800508,100021,2025-11-18,8.0,8.0,False,None,15.0,0,0.0
800509,100021,2025-11-24,8.0,8.2,False,None,5.0,0,0.0
800510,100021,2025-11-25,8.0,8.8,False,None,0.0,0,0.0
800511,100021,2025-12-05,9.0,10.3,False,None,0.0,0,0.0
800512,100021,2025-12-12,8.0,8.6,False,None,30.0,0,0.0
800513,100021,2025-12-15,8.0,7.8,False,None,0.0,0,0.2
800514,100021,2025-12-16,8.0,8.3,False,None,0.0,0,0.0
800515,100021,2025-12-18,7.5,7.7,False,None,0.0,0,0.0
800516,100021,2025-12-24,8.0,8.0,False,None,15.0,0,0.0
800517,100022,2025-09-03,8.0,8.1,False,None,10.0,0,0.0
800518,100022,2025-09-17,8.0,8.3,False,None,0.0,0,0.0
800519,100022,2025-09-25,8.0,8.0,False,None,0.0,0,0.0
800520,100022,2025-09-29,7.5,7.6,False,None,0.0,0,0.0
800521,100022,2025-10-01,8.0,7.8,False,None,0.0,0,0.2
800522,100022,2025-10-03,9.0,8.9,False,None,15.0,0,0.1
800523,100022,2025-10-09,9.0,8.5,False,None,0.0,0,0.5
800524,100022,2025-10-20,9.0,9.0,False,None,0.0,0,0.0
800525,100022,2025-10-21,8.0,0.0,True,Unknown,0.0,1,8.0
800526,100022,2025-10-23,9.0,8.6,False,None,0.0,0,0.4
800527,100022,2025-10-29,7.5,8.0,False,None,0.0,0,0.0
800528,100022,2025-10-30,8.0,7.5,False,None,0.0,0,0.5
800529,100022,2025-11-06,9.0,8.9,False,None,15.0,0,0.1
800530,100022,2025-11-18,7.5,7.9,False,None,30.0,0,0.0
800531,100022,2025-11-24,9.0,8.8,False,None,0.0,0,0.2
800532,100022,2025-11-25,8.0,8.1,False,None,0.0,0,0.0
800533,100022,2025-12-05,8.0,7.9,False,None,15.0,0,0.1
800534,100022,2025-12-12,7.5,7.7,False,None,0.0,0,0.0
800535,100022,2025-12-15,9.0,8.5,False,None,0.0,0,0.5
800536,100022,2025-12-16,9.0,8.8,False,None,10.0,0,0.2
800537,100022,2025-12-18,7.5,7.4,False,None,0.0,0,0.1
800538,100022,2025-12-24,9.0,9.6,False,None,0.0,0,0.0
800539,100022,2026-01-14,9.0,9.3,False,None,0.0,0,0.0
800540,100022,2026-02-09,8.0,8.1,False,None,0.0,0,0.0
800541,100022,2026-02-10,8.0,8.3,False,None,0.0,0,0.0
800542,100022,2026-02-11,8.0,7.9,False,None,0.0,0,0.1
800543,100022,2026-02-17,8.0,7.5,False,None,10.0,0,0.5
800544,100022,2026-02-19,7.5,6.9,False,None,0.0,0,0.6
800545,100022,2026-04-02,8.0,7.5,False,None,0.0,0,0.5
800546,100022,2026-04-13,8.0,8.4,False,None,0.0,0,0.0
800547,100022,2026-04-20,8.0,8.4,False,None,0.0,0,0.0
800548,100022,2026-04-21,7.5,7.3,False,None,0.0,0,0.2
800549,100022,2026-04-22,9.0,9.0,False,None,0.0,0,0.0
800550,100022,2026-04-24,8.0,8.3,False,None,0.0,0,0.0
800551,100022,2026-04-29,8.0,6.8,False,None,0.0,0,1.2
800552,100022,2026-04-30,9.0,9.0,False,None,0.0,0,0.0
800553,100023,2025-09-03,8.0,7.6,False,None,0.0,0,0.4
800554,100023,2025-09-17,8.0,7.9,False,None,0.0,0,0.1
800555,100023,2025-09-25,8.0,8.2,False,None,0.0,0,0.0
800556,100023,2025-09-29,7.5,7.6,False,None,0.0,0,0.0
800557,100023,2025-10-01,9.0,14.0,False,None,10.0,0,0.0
800558,100023,2025-10-03,7.5,7.3,False,None,0.0,0,0.2
800559,100023,2025-10-09,8.0,8.1,False,None,0.0,0,0.0
800560,100023,2025-10-20,7.5,7.3,False,None,0.0,0,0.2
800561,100023,2025-10-21,9.0,8.8,False,None,0.0,0,0.2
800562,100023,2025-10-23,9.0,8.5,False,None,0.0,0,0.5
800563,100023,2025-10-29,7.5,7.9,False,None,45.0,0,0.0
800564,100023,2025-10-30,9.0,9.7,False,None,0.0,0,0.0
800565,100023,2025-11-06,9.0,8.9,False,None,0.0,0,0.1
800566,100023,2025-11-18,8.0,7.5,False,None,0.0,0,0.5
800567,100023,2025-11-24,7.5,7.2,False,None,0.0,0,0.3
800568,100023,2025-11-25,9.0,8.6,False,None,15.0,0,0.4
800569,100023,2025-12-05,8.0,8.1,False,None,0.0,0,0.0
800570,100023,2025-12-12,9.0,9.1,False,None,0.0,0,0.0
800571,100023,2025-12-15,8.0,9.1,False,None,0.0,0,0.0
800572,100023,2025-12-16,8.0,9.0,False,None,0.0,0,0.0
800573,100023,2025-12-18,8.0,7.3,False,None,0.0,0,0.7
800574,100023,2025-12-24,9.0,10.0,False,None,15.0,0,0.0
800575,100023,2026-01-14,7.5,7.6,False,None,0.0,0,0.0
800576,100023,2026-02-09,8.0,7.8,False,None,0.0,0,0.2
800577,100023,2026-10-02,8.0,6.2,False,None,5.0,0,1.8
800578,100023,2026-02-11,9.0,8.6,False,None,0.0,0,0.4
800579,100023,2026-02-17,7.5,6.9,False,None,0.0,0,0.6
800580,100023,2026-02-19,7.5,7.8,False,None,0.0,0,0.0
800581,100023,2026-04-02,9.0,9.1,False,None,30.0,0,0.0
800582,100023,2026-04-13,9.0,9.5,False,None,0.0,0,0.0
800583,100023,2026-04-20,8.0,8.0,False,None,5.0,0,0.0
800584,100023,2026-04-21,8.0,7.5,False,None,0.0,0,0.5
800585,100023,2026-04-22,8.0,8.0,False,None,10.0,0,0.0
800586,100023,2026-04-24,9.0,8.2,False,None,30.0,0,0.8
800587,100023,2026-04-29,8.0,6.9,False,None,0.0,0,1.1
800588,100023,2026-04-30,8.0,7.8,False,None,0.0,0,0.2
800589,100024,2025-03-09,9.0,9.1,False,None,30.0,0,0.0
800590,100024,2025-09-17,8.0,8.8,False,None,0.0,0,0.0
800591,100024,2025-09-25,8.0,7.3,False,None,15.0,0,0.7
800592,100024,2025-09-29,9.0,9.1,False,None,10.0,0,0.0
800593,100024,2025-10-01,8.0,7.3,False,None,10.0,0,0.7
800594,100024,2025-10-03,9.0,8.7,False,None,0.0,0,0.3
800595,100024,2025-10-09,9.0,8.7,False,None,0.0,0,0.3
800596,100024,2025-10-20,8.0,7.0,False,None,0.0,0,1.0
800597,100024,2025-10-21,8.0,8.4,False,None,0.0,0,0.0
800598,100024,2025-10-23,8.0,8.2,False,None,0.0,0,0.0
800599,100024,2025-10-29,8.0,7.5,False,None,0.0,0,0.5
800600,100024,2025-10-30,9.0,9.0,False,None,0.0,0,0.0
800601,100024,2025-11-06,8.0,6.9,False,None,30.0,0,1.1
800602,100024,2025-11-18,8.0,0.0,True,Unpaid Leave,0.0,1,8.0
800603,100024,2025-11-24,7.5,7.7,False,None,0.0,0,0.0
800604,100024,2025-11-25,8.0,8.1,False,None,5.0,0,0.0
800605,100024,2025-12-05,8.0,0.0,True,Unpaid Leave,0.0,1,8.0
800606,100024,2025-12-12,7.5,7.9,False,None,10.0,0,0.0
800607,100024,2025-12-15,8.0,7.6,False,None,5.0,0,0.4
800608,100024,2025-12-16,8.0,0.0,True,Sick Leave,0.0,1,8.0
800609,100024,2025-12-18,7.5,7.1,False,None,0.0,0,0.4
800610,100024,2025-12-24,8.0,8.2,False,None,15.0,0,0.0
800611,100024,2026-01-14,8.0,8.3,False,None,15.0,0,0.0
800612,100024,2026-09-02,7.5,6.9,False,None,0.0,0,0.6
800613,100024,2026-02-10,8.0,7.5,False,None,0.0,0,0.5
800614,100024,2026-02-11,8.0,9.3,False,None,0.0,0,0.0
800615,100024,2026-02-17,7.5,6.5,False,None,0.0,0,1.0
800616,100024,2026-02-19,8.0,8.3,False,None,0.0,0,0.0
800617,100024,2026-04-02,9.0,8.4,False,None,0.0,0,0.6
800618,100024,2026-04-13,9.0,8.6,False,None,0.0,0,0.4
800619,100024,2026-04-20,8.0,8.0,False,None,0.0,0,0.0
800620,100024,2026-04-21,7.5,8.4,False,None,45.0,0,0.0
800621,100024,2026-04-22,9.0,10.2,False,None,0.0,0,0.0
800622,100024,2026-04-24,8.0,8.8,False,None,5.0,0,0.0
800623,100024,2026-04-29,8.0,8.1,False,None,0.0,0,0.0
800624,100024,2026-04-30,8.0,7.7,False,None,0.0,0,0.3
800625,100026,2025-09-03,8.0,7.5,False,None,0.0,0,0.5
800626,100026,2025-09-17,8.0,8.1,False,None,0.0,0,0.0
800627,100026,2025-09-25,7.5,7.2,False,None,0.0,0,0.3
800628,100026,2025-09-29,8.0,7.6,False,None,0.0,0,0.4
800629,100026,2025-10-01,8.0,7.3,False,None,0.0,0,0.7
800630,100026,2025-10-03,7.5,8.9,False,None,0.0,0,0.0
800631,100026,2025-10-09,8.0,8.0,False,None,0.0,0,0.0
800632,100026,2025-10-20,8.0,8.2,False,None,5.0,0,0.0
800633,100026,2025-10-21,9.0,9.8,False,None,0.0,0,0.0
800634,100026,2025-10-23,8.0,8.3,False,None,30.0,0,0.0
800635,100026,2025-10-29,8.0,7.7,False,None,0.0,0,0.3
800636,100026,2025-10-30,7.5,6.5,False,None,5.0,0,1.0
800637,100026,2025-11-06,8.0,8.3,False,None,0.0,0,0.0
800638,100026,2025-11-18,8.0,7.7,False,None,0.0,0,0.3
800639,100026,2025-11-24,8.0,6.8,False,None,0.0,0,1.2
800640,100026,2025-11-25,8.0,7.8,False,None,10.0,0,0.2
800641,100026,2025-12-05,8.0,8.2,False,None,0.0,0,0.0
800642,100026,2025-12-12,7.5,7.7,False,None,5.0,0,0.0
800643,100026,2025-12-15,8.0,8.0,False,None,0.0,0,0.0
800644,100026,2025-12-16,8.0,8.5,False,None,0.0,0,0.0
800645,100026,2025-12-18,7.5,6.9,False,None,5.0,0,0.6
800646,100026,2025-12-24,8.0,7.3,False,None,0.0,0,0.7
800647,100026,2026-01-14,7.5,6.8,False,None,0.0,0,0.7
800648,100026,2026-02-09,9.0,9.7,False,None,0.0,0,0.0
800649,100026,2026-02-10,9.0,9.0,False,None,30.0,0,0.0
800650,100026,2026-02-11,8.0,7.4,False,None,0.0,0,0.6
800651,100026,2026-02-17,8.0,7.6,False,None,0.0,0,0.4
800652,100026,2026-02-19,9.0,8.9,False,None,0.0,0,0.1
800653,100026,2026-04-02,8.0,8.2,False,None,15.0,0,0.0
800654,100026,2026-04-13,8.0,8.1,False,None,0.0,0,0.0
800655,100026,2026-04-20,8.0,8.7,False,None,5.0,0,0.0
800656,100026,2026-04-21,7.5,7.4,False,None,0.0,0,0.1
800657,100026,2026-04-22,8.0,7.3,False,None,0.0,0,0.7
800658,100026,2026-04-24,7.5,7.6,False,None,0.0,0,0.0
800659,100026,2026-04-29,9.0,9.1,False,None,0.0,0,0.0
800660,100026,2026-04-30,8.0,7.7,False,None,15.0,0,0.3
800661,100027,2025-09-03,8.0,8.0,False,None,0.0,0,0.0
800662,100027,2025-09-17,9.0,9.6,False,None,0.0,0,0.0
800663,100027,2025-09-25,9.0,9.1,False,None,0.0,0,0.0
800664,100027,2025-09-29,7.5,7.2,False,None,0.0,0,0.3
800665,100027,2025-01-10,8.0,7.5,False,None,0.0,0,0.5
800666,100027,2025-10-03,8.0,8.0,False,None,0.0,0,0.0
800667,100027,2025-10-09,7.5,6.9,False,None,15.0,0,0.6
800668,100027,2025-10-20,7.5,7.7,False,None,0.0,0,0.0
800669,100027,2025-10-21,9.0,9.0,False,None,0.0,0,0.0
800670,100027,2025-10-23,9.0,9.5,False,None,0.0,0,0.0
800671,100027,2025-10-29,8.0,0.0,True,Sick Leave,0.0,1,8.0
800672,100027,2025-10-30,8.0,8.3,False,None,60.0,0,0.0
800673,100027,2025-06-11,9.0,0.0,True,Personal Leave,0.0,1,9.0
800674,100027,2025-11-18,8.0,7.9,False,None,5.0,0,0.1
800675,100027,2025-11-24,8.0,9.2,False,None,0.0,0,0.0
800676,100027,2025-11-25,8.0,7.4,False,None,0.0,0,0.6
800677,100027,2025-05-12,9.0,8.9,False,None,0.0,0,0.1
800678,100027,2025-12-12,8.0,9.3,False,None,0.0,0,0.0
800679,100027,2025-12-15,9.0,9.6,False,None,0.0,0,0.0
800680,100027,2025-12-16,8.0,7.0,False,None,0.0,0,1.0
800681,100027,2025-12-18,9.0,8.3,False,None,0.0,0,0.7
800682,100027,2025-12-24,9.0,8.4,False,None,30.0,0,0.6
800683,100027,2026-01-14,8.0,8.0,False,None,,0,0.0
800684,100027,2026-02-09,7.5,7.0,False,None,0.0,0,0.5
800685,100027,2026-02-10,8.0,7.8,False,None,0.0,0,0.2
800686,100027,2026-02-11,7.5,7.7,False,None,0.0,0,0.0
800687,100027,2026-02-17,9.0,8.8,False,None,10.0,0,0.2
800688,100027,2026-02-19,9.0,8.5,False,None,15.0,0,0.5
800689,100027,2026-04-02,8.0,8.3,False,None,45.0,0,0.0
800690,100027,2026-04-13,8.0,7.7,False,None,0.0,0,0.3
800691,100027,2026-04-20,8.0,8.6,False,None,15.0,0,0.0
800692,100027,2026-04-21,9.0,8.6,False,None,0.0,0,0.4
800693,100027,2026-04-22,8.0,7.7,False,None,0.0,0,0.3
800694,100027,2026-04-24,9.0,9.6,False,None,0.0,0,0.0
800695,100027,2026-04-29,8.0,8.0,False,None,0.0,0,0.0
800696,100027,2026-04-30,8.0,7.9,False,None,0.0,0,0.1
800697,100028,2025-09-03,8.0,7.9,False,None,0.0,0,0.1
800698,100028,2025-09-17,8.0,8.9,False,None,0.0,0,0.0
800699,100028,2025-09-25,8.0,8.1,False,None,0.0,0,0.0
800700,100028,2025-09-29,8.0,8.8,False,None,0.0,0,0.0
800701,100028,2025-10-01,8.0,7.7,False,None,0.0,0,0.3
800702,100028,2025-10-03,8.0,7.5,False,None,0.0,0,0.5
800703,100028,2025-10-09,9.0,8.7,False,None,0.0,0,0.3
800704,100028,2025-10-20,8.0,9.0,False,None,30.0,0,0.0
800705,100028,2025-10-21,8.0,8.4,False,None,0.0,0,0.0
800706,100028,2025-10-23,9.0,9.0,False,None,5.0,0,0.0
800707,100028,2025-10-29,7.5,7.5,False,None,0.0,0,0.0
800708,100028,2025-10-30,8.0,8.1,False,None,0.0,0,0.0
800709,100028,2025-11-06,7.5,7.2,False,None,15.0,0,0.3
800710,100028,2025-11-18,9.0,9.4,False,None,0.0,0,0.0
800711,100028,2025-11-24,8.0,6.8,False,None,0.0,0,1.2
800712,100028,2025-11-25,8.0,8.0,False,None,0.0,0,0.0
800713,100028,2025-12-05,7.5,7.0,False,None,0.0,0,0.5
800714,100028,2025-12-12,8.0,7.2,False,None,5.0,0,0.8
800715,100028,2025-12-15,7.5,8.2,False,None,0.0,0,0.0
800716,100028,2025-12-16,8.0,8.1,False,None,0.0,0,0.0
800717,100028,2025-12-18,8.0,6.9,False,None,15.0,0,1.1
800718,100028,2025-12-24,7.5,7.1,False,None,0.0,0,0.4
800719,100028,2026-01-14,8.0,7.8,False,None,15.0,0,0.2
800720,100028,2026-02-09,8.0,8.8,False,None,15.0,0,0.0
800721,100028,2026-10-02,8.0,7.1,False,None,60.0,0,0.9
800722,100028,2026-02-11,9.0,8.7,False,None,0.0,0,0.3
800723,100028,2026-02-17,8.0,8.0,False,None,0.0,0,0.0
800724,100028,2026-02-19,8.0,8.5,False,None,0.0,0,0.0
800725,100028,2026-02-04,7.5,7.9,False,None,15.0,0,0.0
800726,100028,2026-04-13,7.5,7.8,False,None,5.0,0,0.0
800727,100028,2026-04-20,8.0,8.7,False,None,0.0,0,0.0
800728,100028,2026-04-21,8.0,7.7,False,None,0.0,0,0.3
800729,100028,2026-04-22,9.0,9.9,False,None,0.0,0,0.0
800730,100028,2026-04-24,9.0,9.3,False,None,0.0,0,0.0
800731,100028,2026-04-29,9.0,9.6,False,None,0.0,0,0.0
800732,100028,2026-04-30,8.0,8.0,False,None,5.0,0,0.0
800733,100029,2025-09-03,7.5,6.7,False,None,10.0,0,0.8
800734,100029,2025-09-17,8.0,7.3,False,None,0.0,0,0.7
800735,100029,2025-09-25,8.0,8.2,False,None,0.0,0,0.0
800736,100029,2025-09-29,8.0,7.8,False,None,0.0,0,0.2
800737,100029,2025-10-01,7.5,0.0,True,Unpaid Leave,0.0,1,7.5
800738,100029,2025-10-03,8.0,7.4,False,None,0.0,0,0.6
800739,100029,2025-10-09,8.0,8.0,False,None,5.0,0,0.0
800740,100029,2025-10-20,8.0,8.4,False,None,15.0,0,0.0
800741,100029,2025-10-21,8.0,8.9,False,None,5.0,0,0.0
800742,100029,2025-10-23,7.5,7.2,False,None,0.0,0,0.3
800743,100029,2025-10-29,9.0,8.3,False,None,0.0,0,0.7
800744,100029,2025-10-30,9.0,9.1,False,None,0.0,0,0.0
800745,100029,2025-11-06,8.0,8.6,False,None,0.0,0,0.0
800746,100029,2025-11-18,7.5,8.9,False,None,0.0,0,0.0
800747,100029,2025-11-24,9.0,0.0,True,None,0.0,1,9.0
800748,100029,2025-11-25,8.0,8.1,False,None,0.0,0,0.0
800749,100029,2025-12-05,8.0,7.9,False,None,0.0,0,0.1
800750,100029,2025-12-12,8.0,9.4,False,None,0.0,0,0.0
800751,100029,2025-12-15,8.0,7.7,False,None,15.0,0,0.3
800752,100029,2025-12-16,7.5,7.6,False,None,15.0,0,0.0
800753,100029,2025-12-18,8.0,9.2,False,None,45.0,0,0.0
800754,100029,2025-12-24,8.0,8.6,False,None,0.0,0,0.0
800755,100029,2026-01-14,9.0,7.9,False,None,0.0,0,1.1
800756,100029,2026-02-09,8.0,7.5,False,None,0.0,0,0.5
800757,100029,2026-02-10,8.0,8.2,False,None,0.0,0,0.0
800758,100029,2026-02-11,8.0,7.0,False,None,0.0,0,1.0
800759,100029,2026-02-17,7.5,7.6,False,None,0.0,0,0.0
800760,100029,2026-02-19,9.0,8.4,False,None,60.0,0,0.6
800761,100029,2026-04-02,9.0,9.8,False,None,0.0,0,0.0
800762,100029,2026-04-13,9.0,9.1,False,None,0.0,0,0.0
800763,100029,2026-04-20,8.0,7.8,False,None,0.0,0,0.2
800764,100029,2026-04-21,8.0,7.6,False,None,0.0,0,0.4
800765,100029,2026-04-22,9.0,9.3,False,None,0.0,0,0.0
800766,100029,2026-04-24,8.0,7.7,False,None,0.0,0,0.3
800767,100029,2026-04-29,8.0,9.0,False,None,0.0,0,0.0
800768,100029,2026-04-30,8.0,8.7,False,None,0.0,0,0.0
800769,100030,2025-03-09,9.0,10.4,False,None,0.0,0,0.0
800770,100030,2025-09-17,8.0,7.7,False,None,0.0,0,0.3
800771,100030,2025-09-25,8.0,8.2,False,None,0.0,0,0.0
800772,100030,2025-09-29,8.0,8.9,False,None,0.0,0,0.0
800773,100030,2025-10-01,7.5,7.6,False,None,5.0,0,0.0
800774,100030,2025-10-03,7.5,7.7,False,None,0.0,0,0.0
800775,100030,2025-09-10,7.5,8.0,False,None,0.0,0,0.0
800776,100030,2025-10-20,7.5,7.6,False,None,60.0,0,0.0
800777,100030,2025-10-21,7.5,7.9,False,None,0.0,0,0.0
800778,100030,2025-10-23,8.0,7.5,False,None,15.0,0,0.5
800779,100030,2025-10-29,8.0,7.9,False,None,0.0,0,0.1
800780,100030,2025-10-30,8.0,7.4,False,None,0.0,0,0.6
800781,100030,2025-11-06,8.0,7.8,False,None,5.0,0,0.2
800782,100030,2025-11-18,8.0,7.8,False,None,0.0,0,0.2
800783,100030,2025-11-24,7.5,7.6,False,None,0.0,0,0.0
800784,100030,2025-11-25,9.0,8.8,False,None,5.0,0,0.2
800785,100030,2025-12-05,9.0,9.5,False,None,0.0,0,0.0
800786,100030,2025-12-12,8.0,8.8,False,None,45.0,0,0.0
800787,100030,2025-12-15,8.0,8.7,False,None,0.0,0,0.0
800788,100030,2025-12-16,8.0,8.2,False,None,0.0,0,0.0
800789,100030,2025-12-18,7.5,7.6,False,None,0.0,0,0.0
800790,100030,2025-12-24,8.0,8.1,False,None,0.0,0,0.0
800791,100030,2026-01-14,9.0,9.0,False,None,0.0,0,0.0
800792,100030,2026-02-09,8.0,0.0,True,None,0.0,1,8.0
