review_id,employee_id,review_date,performance_score,manager_score,goals_met_percentage,promotion_recommended,reviewer_id
700444,100190,2025-05-10,2.34,3.08,56.9,FALSE,100163
700445,100191,25-08-2023,2.80,3.49,50.4,FALSE,100073
700446,100192,2022-08-17,3.50,3.34,70.6,No,100174
700447,100192,2023/05/03,3.51,3.90,92.0,0,100174
700448,100192,2024-04-11,3.13,2.93,82.6,0,100174
700449,100192,2025-04-28,3.49,3.59,82.0,0,100174
700450,100193,2022-02-16,3.57,3.12,73.2,No,100140
700451,100193,12/05/2022,4.10,4.00,69.3,No,100140
700452,100193,2024-08-21,4.03,3.90,90.7,0,100140
700453,100194,04/22/2023,2.63,2.40,63.1,No,100188
700454,100194,2026-02-24,2.96,2.48,56.7,FALSE,100188
700455,100195,08/16/2024,3.16,2.69,29.3,No,100003
700456,100195,2025-01-26,2.80,2.28,71.5,FALSE,100003
700457,100195,2025-09-01,2.66,2.07,38.8,FALSE,100003
700458,100195,03/07/2026,2.91,2.03,81.3,No,100003
700459,100196,2022-06-07,4.07,4.13,87.3,0,100059
700460,100196,2022-07-18,3.30,3.24,59.2,0,100059
700461,100196,2024-02-23,3.61,3.92,66.7,No,100059
700462,100197,2022/09/25,3.41,3.39,79.2,0,100052
700463,100197,2025-06-29,3.47,3.22,54.5,0,101122
700464,100197,20-04-2026,3.23,3.39,72.7,FALSE,100450
700465,100198,2022-12-16,2.84,3.17,69.5,0,100537
700466,100198,2024-06-07,2.98,2.53,75.3,0,101704
700467,100199,28-08-2024,4.59,4.16,90.9,FALSE,100025
700468,100199,2025-05-29,4.20,4.09,83.4,FALSE,100025
700469,100199,01/22/2026,4.04,3.63,75.9,FALSE,100025
700470,100199,2026-04-06,4.31,4.76,82.5,Yes,100025
700471,100200,09/21/2021,2.62,,49.6,0,100057
700472,100200,01/03/2024,2.90,2.70,44.3,No,100057
700473,100201,08/01/2023,4.95,5.00,103.3,Yes,100089
700474,100202,"Apr 09, 2025",,4.40,107.9,0,100174
700475,100202,2025-08-30,4.75,5.00,80.4,Yes,100174
700476,100202,"Oct 27, 2025",4.13,4.40,78.9,0,100174
700477,100202,2026-02-22,3.81,3.74,71.1,Yes,100174
700478,100203,2023-12-07,3.16,3.12,70.6,FALSE,100016
700479,100203,"Oct 19, 2024",3.95,3.91,73.9,TRUE,100016
700480,100204,2025-08-18,3.71,3.96,77.5,No,100018
700481,100204,2025-10-28,3.33,3.62,65.7,FALSE,100018
700482,100204,2025-12-27,3.38,3.15,74.3,No,100018
700483,100204,2026-03-06,3.13,3.34,53.4,No,100018
700484,100205,12/20/2024,4.40,4.55,93.4,0,100022
700485,100206,2023-11-16,3.75,3.54,75.7,No,101780
700486,100207,2023-10-31,4.42,4.95,73.6,0,100025
700487,100207,2025-06-06,4.54,4.95,101.0,Yes,100025
700488,100208,2021-09-04,3.79,4.54,70.4,No,100059
700489,100208,30-05-2024,3.56,2.84,71.4,No,100059
700490,100210,2025-04-11,3.10,2.72,57.5,No,100055
700491,100211,04-04-2026,3.24,4.07,47.9,0,100079
700492,100211,2026/04/14,3.47,2.81,39.5,No,100079
700493,100211,2026-04-20,3.38,2.50,77.8,No,100079
700494,100211,2026/04/21,4.02,3.58,95.4,1,100079
700495,100212,2026-01-26,3.16,3.30,68.5,0,100161
700496,100212,2026-01-29,2.82,2.79,33.6,FALSE,100161
700497,100212,2026-02-03,2.89,3.41,67.6,FALSE,100161
700498,100212,2026-04-26,3.00,1.95,77.1,FALSE,100161
700499,100213,01/25/2021,4.19,4.06,79.4,No,100011
700500,100213,2021-01-29,4.33,4.30,102.1,0,100011
700501,100213,2021-04-05,4.05,4.40,86.9,No,100011
700502,100213,2021-08-27,4.27,4.24,103.8,Yes,100011
700503,100214,2025-12-04,4.48,4.62,98.1,Yes,100056
700504,100215,2021-01-14,3.76,3.70,48.8,0,100210
700505,100215,2021-11-06,3.95,4.38,77.4,TRUE,100210
700506,100215,2022-01-24,4.08,3.79,79.1,FALSE,100210
700507,100216,26-05-2022,3.62,3.51,65.4,No,100184
700508,100216,02/09/2023,3.28,3.48,60.5,No,100184
700509,100216,2023-06-07,3.28,3.34,70.4,0,100184
700510,100217,2022-06-08,3.00,,79.5,0,100089
700511,100217,2025-02-02,3.72,3.04,56.0,0,100089
700512,100218,2025-04-07,4.95,5.00,118.6,TRUE,101777
700513,100218,2025/09/18,4.53,4.30,78.2,TRUE,101548
700514,100218,2026-03-17,4.14,4.29,73.6,0,101365
700515,100218,03-04-2026,4.98,4.88,85.9,1,101537
700516,100219,2021/08/22,3.60,3.10,79.3,No,100121
700517,100219,2022-01-15,3.37,2.46,71.6,0,100121
700518,100219,2022-11-16,3.99,4.17,77.7,0,100121
700519,100219,2025-09-03,3.57,3.93,62.4,No,100121
700520,100220,2025-01-10,3.92,3.72,87.7,No,100154
700521,100220,2025-05-12,3.16,3.23,78.1,0,100154
700522,100221,2024-03-04,3.67,3.22,77.6,FALSE,100164
700523,100221,2024-10-11,3.51,2.81,52.5,FALSE,100164
700524,100222,2023-03-19,4.03,3.89,99.8,Yes,100208
700525,100222,"Jan 30, 2026",3.41,2.77,64.6,FALSE,100208
700526,100223,2023-04-19,4.26,3.99,83.6,1,100217
700527,100223,2024-08-27,4.33,4.77,82.7,1,100217
700528,100224,2021/06/04,4.13,4.02,71.4,TRUE,100195
700529,100224,2023-02-06,5.00,4.84,81.7,0,100195
700530,100224,2023-05-15,4.87,4.96,116.5,1,100195
700531,100224,04-09-2024,4.98,4.61,97.1,Yes,100195
700532,100225,14-11-2022,3.68,3.84,71.7,FALSE,100126
700533,100226,2023-10-22,4.18,4.78,89.9,1,100115
700534,100226,"Aug 14, 2024",4.26,4.59,76.2,No,100115
700535,100226,12-09-2024,4.55,5.00,98.0,No,100115
700536,100227,2024-08-07,3.66,4.21,78.0,0,100018
700537,100228,2025-03-14,4.11,4.53,81.3,No,100108
700538,100228,2025-05-09,3.95,3.56,84.0,FALSE,100108
700539,100228,25-09-2025,4.42,4.49,111.7,Yes,100108
700540,100229,2022-04-17,2.99,2.49,61.2,FALSE,100752
700541,100230,2024-04-25,2.87,2.56,42.1,FALSE,100018
700542,100230,2024-06-06,3.21,2.73,57.1,FALSE,100018
700543,100230,21-01-2025,3.02,2.05,59.8,0,100018
700544,100230,2025-09-19,3.06,,64.5,0,100018
700545,100231,2024-07-12,4.20,4.05,74.8,TRUE,100150
700546,100232,2023-10-01,4.98,,107.5,TRUE,101168
700547,100233,"Jan 30, 2021",3.41,3.25,70.8,FALSE,100072
700548,100233,2023-04-19,3.36,2.98,67.6,No,100072
700549,100234,2021-05-28,4.25,3.73,73.1,1,100434
700550,100234,2024-03-23,4.21,4.58,75.0,1,101540
700551,100234,17-10-2025,4.25,3.86,86.3,No,100756
700552,100235,2023-09-23,3.62,4.22,63.5,0,100156
700553,100235,05/30/2025,4.53,3.41,86.8,0,100156
700554,100236,07/25/2022,2.82,3.50,47.5,No,100195
700555,100236,2023-04-18,2.61,2.74,47.4,No,100195
700556,100236,2023-09-08,3.15,3.00,53.6,0,100195
700557,100236,2025-09-16,2.65,2.43,65.2,No,100195
700558,100237,"May 16, 2022",3.52,2.97,58.5,No,100193
700559,100237,04/22/2023,3.00,2.72,71.1,No,100193
700560,100237,2023-04-28,3.31,3.73,68.7,0,100193
700561,100238,2025-09-26,2.85,2.99,59.0,FALSE,100181
700562,100238,2026-04-09,3.38,3.46,63.1,FALSE,100181
700563,100239,07/23/2022,3.81,4.01,90.7,No,100116
700564,100239,2023-03-02,3.94,4.28,83.1,FALSE,100116
700565,100239,2025-10-16,3.93,3.44,79.9,FALSE,100116
700566,100240,2021-10-17,2.56,2.55,48.5,No,100200
700567,100240,2023-02-06,3.48,3.78,58.7,0,100200
700568,100240,"Nov 06, 2024",3.74,3.89,67.4,0,100200
700569,100240,11/18/2024,3.34,3.74,77.9,No,100200
700570,100241,2023-07-23,2.58,,54.1,FALSE,101091
700571,100242,06/01/2022,4.08,4.72,66.9,0,100116
700572,100242,02-06-2025,3.80,,68.4,No,100116
700573,100243,03-04-2026,2.61,2.08,75.7,FALSE,100056
700574,100244,2025-07-06,4.05,3.59,74.0,1,100197
700575,100244,08/19/2025,4.17,3.92,74.9,TRUE,100197
700576,100244,16-10-2025,4.78,4.92,94.0,1,100197
700577,100244,2026-02-04,4.12,4.56,86.6,No,100197
700578,100245,2023-11-15,2.82,3.20,58.7,0,100078
700579,100245,2024-07-09,2.82,2.17,80.2,No,100078
700580,100246,2021-07-23,2.60,2.72,70.4,No,100003
700581,100246,2021-08-31,2.18,1.76,62.2,0,100003
700582,100246,2023-07-18,1.96,2.24,33.3,No,100003
700583,100246,"Jun 18, 2024",2.80,2.92,63.3,No,100003
700584,100247,2023-10-12,3.97,4.07,56.0,0,100277
700585,100247,2023-10-24,4.06,3.60,88.8,TRUE,100195
700586,100248,27-04-2026,3.98,3.73,104.9,1,100480
700587,100249,2022-03-14,2.88,2.94,62.7,No,100056
700588,100249,2022-06-05,2.60,3.01,36.8,FALSE,100056
700589,100249,2022-11-19,2.84,3.83,42.0,No,100056
700590,100249,2022-12-18,2.89,2.34,69.1,FALSE,100056
700591,100251,2023-08-04,3.31,4.05,73.6,No,100191
700592,100251,2026-03-20,2.89,1.99,73.6,FALSE,100191
700593,100252,2022-01-09,3.75,3.40,61.0,0,100168
700594,100252,2023-06-14,3.79,3.20,69.5,FALSE,100168
700595,100253,2022-03-16,3.17,2.37,66.3,No,100143
700596,100253,10/12/2022,3.50,3.27,63.7,No,100143
700597,100253,2023-02-27,3.58,3.75,91.0,No,100143
700598,100253,2023/03/14,3.11,4.00,72.0,FALSE,100143
700599,100254,2022-05-09,2.94,3.00,52.4,0,100160
700600,100254,2023-08-15,3.33,3.76,73.4,0,100160
700601,100254,2024-04-05,3.45,3.03,64.2,FALSE,100160
700602,100254,02-03-2025,3.09,2.76,72.8,No,100160
700603,100255,03/17/2023,4.15,4.10,89.0,0,100156
700604,100255,2023-09-06,4.39,4.10,94.0,No,100156
700605,100255,2025-08-10,3.53,3.48,81.3,FALSE,100156
700606,100256,07/04/2021,3.48,3.13,,FALSE,100198
700607,100256,2026-01-07,3.38,3.95,61.2,0,100198
700608,100257,2025-05-29,3.99,4.52,76.2,FALSE,100133
700609,100257,2025-06-20,4.11,4.16,76.8,No,100133
700610,100257,2025-08-31,4.16,4.95,87.7,No,100133
700611,100257,2025-09-05,4.63,4.92,100.6,Yes,100133
700612,100258,2024-10-05,3.40,3.74,86.0,0,100215
700613,100258,2025-06-01,3.02,2.75,55.4,No,100215
700614,100258,06/20/2025,3.08,3.03,55.4,0,100215
700615,100259,2025-03-30,4.26,3.92,96.1,1,100002
700616,100259,2025-05-15,3.76,3.11,106.4,No,100002
700617,100260,2021-08-23,2.65,2.12,60.4,FALSE,100018
700618,100260,2022-04-17,2.69,1.56,87.1,No,100018
700619,100260,"Apr 20, 2023",2.79,2.13,41.5,FALSE,100018
700620,100261,2021-12-29,3.60,2.48,70.2,No,100123
700621,100261,"Jun 23, 2022",4.15,4.13,83.8,0,100123
700622,100261,2024-02-15,3.86,3.60,98.9,TRUE,100123
700623,100263,2023-03-25,3.43,3.42,75.7,FALSE,100022
700624,100264,"Jan 16, 2022",3.01,2.66,54.2,No,100563
700625,100264,10/23/2022,2.90,2.55,20.8,0,100821
700626,100264,2024-01-11,3.32,3.48,57.3,No,100494
700627,100264,2024-01-28,2.33,1.57,72.3,FALSE,100417
700628,100265,2023-04-03,2.93,2.91,68.8,No,100168
700629,100265,2023-04-07,2.42,2.94,29.6,0,100168
700630,100265,2024-04-25,2.76,2.86,34.1,0,100168
700631,100265,08/03/2025,2.96,2.29,60.8,0,100168
700632,100266,2025/05/16,4.77,5.00,102.5,TRUE,100174
700633,100266,2025-09-01,4.58,4.63,86.9,Yes,100174
700634,100266,2025-11-19,5.00,4.54,92.1,TRUE,100174
700635,100266,2026-03-22,5.00,5.00,102.8,FALSE,100174
700636,100267,2021-03-16,3.93,3.63,82.2,No,100197
700637,100267,2021-12-01,2.06,1.72,35.6,FALSE,100197
700638,100267,2022-08-20,2.25,2.37,41.9,0,100197
700639,100267,2022/12/11,2.50,2.15,51.6,0,100197
700640,100268,2025/07/14,4.25,4.23,83.2,0,100146
700641,100269,2021-04-19,3.52,3.10,53.3,0,100019
700642,100270,2025-07-01,3.11,3.47,56.5,No,100242
700643,100271,2021-10-07,4.27,4.20,80.1,FALSE,101421
700644,100271,"Jan 26, 2026",3.80,3.56,76.8,0,101447
700645,100272,2024-06-25,4.02,4.21,93.4,TRUE,100125
700646,100273,2021-05-06,4.12,4.26,72.1,Yes,100156
700647,100273,2022-01-06,3.66,3.55,76.1,FALSE,100156
700648,100273,2022-02-25,3.66,3.38,44.3,FALSE,100156
700649,100273,2022-03-29,4.23,3.92,61.2,0,100156
700650,100274,2022-08-31,4.13,3.96,75.7,FALSE,100174
700651,100274,04-11-2023,4.10,3.86,65.0,FALSE,100174
700652,100275,2026-04-03,2.94,2.62,64.0,0,100184
700653,100276,08-07-2022,3.92,,59.6,Yes,100003
700654,100277,"Jan 31, 2021",3.21,2.96,71.9,FALSE,100248
700655,100277,2023-12-13,3.75,3.45,73.9,0,100248
700656,100277,12/14/2023,3.09,3.50,42.6,0,100248
700657,100277,2024-10-29,2.89,2.97,63.2,No,100248
700658,100278,2021-08-27,4.41,4.29,98.8,Yes,100003
700659,100278,2021-10-12,4.00,3.13,83.5,FALSE,100003
700660,100278,2022-03-23,4.52,5.00,68.2,Yes,100003
700661,100280,2025-06-28,3.50,3.82,61.6,0,100200
700662,100280,2026-02-26,3.45,2.52,64.3,FALSE,100200
700663,100281,2026-02-22,3.11,3.21,52.4,No,100030
700664,100281,06-03-2026,3.29,3.85,44.4,No,100030
700665,100281,2026-03-11,2.97,2.79,44.1,No,100030
700666,100281,2026-04-09,2.91,2.73,,No,100030
700667,100282,2021-07-10,4.11,4.23,70.2,TRUE,100244
700668,100282,2023-05-08,6.2,3.43,80.9,FALSE,100244
700669,100282,2023-12-16,3.65,3.53,88.2,0,100244
700670,100283,2025-05-22,3.20,2.86,75.9,FALSE,100249
700671,100283,2025-07-28,4.13,4.19,82.7,Yes,100249
700672,100283,2025-08-14,4.17,4.71,87.2,No,100249
700673,100283,2025-09-23,3.18,3.01,43.5,FALSE,100249
700674,100284,02/15/2024,3.95,4.17,91.7,0,100003
700675,100284,2024-03-06,3.93,4.11,87.2,TRUE,100003
700676,100284,"Oct 12, 2025",2.96,2.79,36.8,0,100003
700677,100285,06-01-2024,3.33,2.43,61.9,No,100134
700678,100285,2024-06-15,2.66,2.40,57.4,No,100134
700679,100286,2024-12-09,3.63,3.91,70.2,0,100108
700680,100286,2025-09-03,3.88,3.86,85.2,Yes,100108
700681,100286,12/14/2025,4.79,4.98,81.9,Yes,100108
700682,100287,2024-03-22,4.32,4.02,79.4,0,100150
700683,100287,2025-13-40,4.28,4.89,,0,100150
700684,100288,06-02-2022,3.88,4.15,91.3,1,100143
700685,100289,2021-04-05,3.35,3.19,73.0,No,100143
700686,100289,2021-09-30,3.17,3.67,78.4,No,100143
700687,100289,2022-07-31,2.98,4.01,64.9,FALSE,100143
700688,100289,2023-08-14,2.81,3.07,64.5,0,100143
700689,100290,06/17/2021,3.42,3.15,67.8,0,100289
700690,100290,2021-08-26,3.62,3.71,66.2,FALSE,100289
700691,100290,2021-12-30,3.31,2.99,74.3,0,100289
700692,100290,2022-09-03,3.86,3.58,83.6,No,100289
700693,100291,2023-02-05,3.21,2.92,47.4,0,100016
700694,100291,2024-05-19,3.10,2.50,85.2,FALSE,100016
700695,100291,04/20/2025,3.11,3.04,50.9,No,100016
700696,100291,2025/10/23,3.36,3.58,59.0,0,100016
700697,100292,10/12/2025,4.60,4.06,73.8,1,100183
700698,100293,09/21/2024,2.92,3.50,42.5,No,100089
700699,100293,2024-10-31,-1,2.38,64.5,FALSE,100089
700700,100293,2025-09-08,2.57,2.29,72.3,0,100089
700701,100293,2025-11-29,2.47,2.14,38.9,FALSE,100089
700702,100294,2024-07-26,4.63,3.85,76.9,No,100115
700703,100294,2024-09-03,5.00,5.00,96.3,FALSE,100115
700704,100295,2021-09-28,2.42,2.46,54.3,No,100083
700705,100295,2022-09-19,3.44,4.03,94.4,0,100083
700706,100295,2023-10-22,3.06,2.84,76.3,0,100083
700707,100296,2023-02-26,4.70,4.32,80.7,Yes,100175
700708,100297,"Apr 28, 2025",4.24,3.94,100.4,TRUE,100055
700709,100297,2025-07-09,3.66,3.73,55.7,0,100055
700710,100297,2025-09-26,3.50,3.87,77.0,No,100055
700711,100297,"Nov 08, 2025",3.27,3.17,64.1,No,100055
700712,100298,2022-01-28,3.50,3.61,77.2,No,100850
700713,100299,2024-03-26,3.21,3.71,58.8,0,100079
700714,100300,2022-07-02,4.65,5.00,87.4,0,100533
700715,100301,2022-09-07,4.77,4.83,74.3,0,100217
700716,100301,2023-07-08,4.12,,74.6,No,100217
700717,100302,"Sep 11, 2021",3.52,2.65,,FALSE,100165
700718,100302,2021-09-22,3.11,,43.1,No,100165
700719,100302,2025-11-16,3.06,3.18,57.0,0,100165
700720,100303,"Mar 21, 2023",3.14,2.98,50.5,FALSE,100313
700721,100303,04/04/2023,3.41,3.54,47.6,FALSE,100504
700722,100304,11/26/2023,1.60,1.00,40.1,No,100115
700723,100304,19-07-2024,3.14,3.35,79.5,No,100115
700724,100304,"Nov 19, 2024",2.04,2.16,35.3,FALSE,100115
700725,100304,2025-04-11,2.64,2.23,48.3,No,100115
700726,100305,2024-11-22,4.63,4.07,105.6,No,101423
700727,100305,2025-05-02,4.42,4.41,87.4,FALSE,100098
700728,100305,2025-08-12,4.06,3.71,84.6,1,101308
700729,100305,28-10-2025,4.38,4.30,71.7,FALSE,100087
700730,100307,"Apr 25, 2024",4.01,4.47,89.4,No,100193
700731,100307,2024-07-12,4.16,4.32,73.6,FALSE,100193
700732,100307,2025-04-29,3.60,3.42,74.1,FALSE,100193
700733,100308,"Nov 13, 2022",2.62,2.17,56.2,0,100116
700734,100309,2022-07-01,4.36,4.39,94.0,1,100121
700735,100309,2025/01/05,3.97,4.63,78.5,Yes,100121
700736,100309,2025/04/14,4.35,4.08,90.6,No,100121
700737,100309,2026-04-21,3.83,3.70,83.4,No,100121
700738,100310,16-10-2021,3.72,3.24,48.1,No,100161
700739,100311,"Jan 21, 2021",3.92,4.04,64.6,TRUE,100078
700740,100311,11-07-2023,3.92,4.14,58.9,0,100078
700741,100311,2024-12-26,3.43,3.25,77.4,0,100078
700742,100312,2023-09-25,3.30,3.39,68.0,FALSE,100091
700743,100312,"Apr 03, 2024",4.62,4.90,90.2,1,100091
700744,100312,"Dec 26, 2024",3.50,4.48,66.3,FALSE,100091
700745,100313,2024-08-13,3.10,2.32,51.3,No,100294
700746,100313,22-12-2024,3.20,2.77,72.3,0,100294
700747,100313,04/25/2025,2.42,2.37,43.9,No,100294
700748,100314,2021-05-16,3.64,3.08,64.5,FALSE,100619
700749,100314,2022-09-08,2.83,2.38,71.0,No,100562
700750,100315,2021-10-05,3.32,3.34,67.1,0,100150
700751,100315,2022-04-18,3.34,3.57,49.3,FALSE,100150
700752,100315,2022-12-24,3.10,3.41,50.5,0,100150
700753,100316,2022-08-31,4.35,3.44,96.4,1,100311
700754,100316,2022-09-22,3.60,2.80,57.3,0,100311
700755,100316,2024-03-04,4.01,4.23,72.0,0,100311
700756,100316,01/15/2025,4.17,4.57,102.8,1,100311
700757,100317,2025-07-06,2.60,2.25,38.4,FALSE,100286
700758,100318,2026-01-30,3.90,3.62,88.0,No,100244
700759,100319,2026/03/19,2.69,2.72,43.7,0,100257
700760,100319,2026-04-12,2.80,2.92,55.7,No,100257
700761,100319,05/01/2026,2.68,2.37,73.0,No,100257
700762,100320,2025-12-02,4.03,3.34,55.6,0,100124
700763,100320,2026-01-30,4.42,3.93,66.8,0,100124
700764,100321,07-11-2022,4.44,4.04,87.6,Yes,100132
700765,100321,2022-12-19,4.34,4.32,85.7,0,100132
700766,100321,2022-12-24,4.57,4.26,88.3,0,100132
700767,100321,2024-01-04,4.69,4.50,78.0,0,100132
700768,100322,05/29/2023,3.29,2.94,64.7,0,100143
700769,100322,29-11-2024,3.72,3.60,77.4,FALSE,100143
700770,100323,29-09-2022,2.63,,43.1,No,100073
700771,100323,"May 13, 2024",3.04,3.05,79.5,No,100073
700772,100324,2025-04-10,2.12,1.98,60.7,FALSE,100083
700773,100325,"Aug 01, 2022",3.31,3.52,51.0,0,100115
700774,100325,2024-05-07,3.23,2.37,46.1,FALSE,100115
700775,100325,"Jul 10, 2024",3.20,,54.2,0,100115
700776,100326,2025-08-04,4.01,3.79,67.6,1,100032
700777,100326,2025-08-29,3.79,3.79,65.7,No,100032
700778,100326,2026-01-31,3.80,3.55,91.5,0,100032
700779,100326,2026-04-22,3.79,3.83,48.3,FALSE,100032
700780,100327,2024-03-10,3.91,4.23,80.1,0,100323
700781,100327,2024-11-26,,4.11,84.6,FALSE,100323
700782,100327,2025/11/13,3.77,4.83,65.6,No,100323
700783,100328,2026-01-06,3.77,2.85,71.1,FALSE,100271
700784,100329,06-04-2022,3.63,2.81,72.0,0,100290
700785,100329,"Feb 27, 2023",4.36,4.37,72.4,0,100290
700786,100329,"Apr 03, 2026",4.26,4.60,99.2,1,100290
700787,100330,2021-12-18,3.43,3.34,33.6,FALSE,100249
700788,100330,2022-10-17,3.53,3.40,83.4,0,100249
700789,100331,"Apr 01, 2026",4.18,3.53,88.0,0,100183
700790,100331,04/07/2026,3.64,3.25,55.9,FALSE,100183
700791,100331,2026-04-10,3.89,3.97,104.9,Yes,100183
700792,100331,2026-04-17,4.30,3.85,,FALSE,100183
700793,100332,2021-07-22,3.99,3.28,66.2,0,100282
700794,100332,2022-09-23,3.82,3.19,84.2,TRUE,100282
700795,100332,2022-10-09,3.90,3.27,,FALSE,100282
700796,100332,2025/08/26,4.68,4.48,101.4,1,100282
700797,100333,2025-07-29,3.30,3.01,69.1,FALSE,100150
700798,100333,2025-12-10,3.43,3.82,79.5,No,100150
700799,100333,03/13/2026,3.03,2.98,59.5,No,100150
700800,100334,2021-06-26,3.19,2.95,66.7,0,100056
700801,100334,2021-12-28,2.99,2.67,54.2,No,100056
700802,100334,31-10-2023,3.18,3.14,75.3,FALSE,100056
700803,100334,11/27/2024,3.13,2.85,59.4,0,100056
700804,100335,11/28/2024,4.06,3.55,77.2,0,100306
700805,100335,2024-12-01,3.52,2.87,53.0,No,100306
700806,100335,2024-12-24,4.47,4.76,103.9,TRUE,100306
700807,100335,2025-02-13,4.27,4.47,92.0,Yes,100306
700808,100336,2023/11/05,3.17,3.28,82.5,0,100208
700809,100336,2024-11-13,3.43,3.44,65.6,FALSE,101360
700810,100336,09-11-2025,3.28,3.94,50.3,No,101683
700811,100336,2025-12-26,2.78,3.41,55.7,0,100687
700812,100337,2022-07-19,3.61,4.29,74.8,FALSE,100319
700813,100338,2023/03/08,3.63,3.18,55.1,0,100563
700814,100338,2024-06-20,3.72,4.34,57.3,0,101467
700815,100340,2021-12-07,3.73,3.16,56.7,0,100122
700816,100341,2025-02-19,3.37,2.90,60.8,FALSE,100167
700817,100341,2025/07/08,2.99,3.70,62.8,0,100167
700818,100341,2025-07-27,3.32,3.38,48.0,0,100167
700819,100342,2021-02-09,3.95,4.82,52.4,Yes,100022
700820,100342,2021-04-09,3.50,3.11,49.6,FALSE,100022
700821,100343,"Oct 31, 2022",3.03,3.11,43.2,FALSE,100124
700822,100343,2023-01-18,3.57,3.95,58.2,No,100124
700823,100343,2024-09-03,3.29,2.67,65.2,0,100124
700824,100343,2025-01-21,3.61,3.26,65.4,0,100124
700825,100344,2024-12-13,3.16,2.28,58.6,0,101601
700826,100344,2025-01-05,3.86,4.23,79.1,1,100778
700827,100344,03/29/2026,3.76,2.74,97.0,0,100145
700828,100345,21-06-2022,3.18,3.20,53.2,FALSE,100164
700829,100345,2023-08-03,4.13,4.37,94.7,0,100164
700830,100345,2024-12-27,3.42,2.68,69.6,FALSE,100164
700831,100346,2022-01-07,4.96,4.79,103.0,0,100039
700832,100346,"May 25, 2022",4.69,4.39,73.6,0,100039
700833,100346,2022-06-08,4.60,4.95,,Yes,100039
700834,100347,2024-03-02,3.77,3.88,60.5,0,100290
700835,100348,2022/05/09,1.92,1.99,30.0,FALSE,100195
700836,100348,17-06-2024,2.27,2.60,44.0,FALSE,100195
700837,100350,2025-12-02,3.52,3.28,86.3,0,100011
700838,100350,02/05/2026,4.30,4.78,81.7,FALSE,100011
700839,100350,2026-02-19,4.30,3.97,102.5,FALSE,100011
700840,100350,2026-04-05,3.82,4.35,69.5,Yes,100011
700841,100352,2022/06/19,4.68,4.40,91.7,Yes,100175
700842,100352,2024-04-26,4.52,4.11,91.6,No,100175
700843,100352,2025-09-09,4.43,4.22,84.5,FALSE,100175
700844,100353,2023-07-18,2.85,,61.9,0,100154
700845,100353,2024-02-12,3.47,2.59,73.6,0,100154
700846,100353,2024-02-18,3.25,2.39,46.0,FALSE,100154
700847,100354,2024-09-04,4.48,5.00,72.0,No,100144
700848,100354,2025-10-30,4.03,3.56,68.5,0,100144
700849,100355,07/05/2023,4.51,4.49,87.8,No,100146
700850,100355,"Sep 08, 2023",4.81,4.98,98.8,0,100146
700851,100356,2021-09-27,3.96,3.59,82.0,Yes,101514
700852,100357,2022-01-14,3.14,4.07,60.5,FALSE,100059
700853,100357,14-06-2024,3.21,3.40,73.8,FALSE,100059
700854,100357,"Jul 24, 2024",2.96,2.04,69.2,No,100059
700855,100357,2026/04/12,3.98,3.81,102.6,Yes,100059
700856,100359,2021-07-17,2.83,1.78,49.0,No,100208
700857,100359,2024-05-12,2.80,1.95,55.7,0,100208
700858,100360,2025-05-24,3.21,3.58,63.0,0,100146
700859,100361,2021-02-27,5.00,5.00,93.4,Yes,100064
700860,100361,11/25/2024,4.39,4.69,68.7,No,100064
700861,100362,2021-03-08,-1,3.33,87.5,0,100935
700862,100362,2023-04-17,3.32,3.23,83.2,FALSE,101786
700863,100362,2025-04-24,3.66,2.53,73.6,FALSE,101171
700864,100362,2025-09-30,3.69,3.34,89.6,No,101746
700865,100363,2023-01-24,2.61,2.66,,0,100124
700866,100363,12/10/2025,2.42,2.10,51.6,FALSE,100124
700867,100364,2021-08-22,3.43,3.72,76.5,0,100290
