attendance_id,employee_id,attendance_date,scheduled_hours,worked_hours,absence_flag,absence_type,late_minutes
800513,100021,2025/12/15,8.0,7.8,0,,0
800514,100021,2025-12-16,8.0,8.3,N,,0
800515,100021,12/18/2025,7.5,7.7,FALSE,,0
800516,100021,2025-12-24,8.0,8.0,N,,15
800517,100022,2025-09-03,8.0,8.1,FALSE,,10
800518,100022,2025-09-17,8.0,8.3,No,,0
800519,100022,2025-09-25,8.0,8.0,No,,0
800520,100022,2025-09-29,7.5,7.6,N,,0
800521,100022,2025-10-01,8.0,7.8,N,,0
800522,100022,10/03/2025,9.0,8.9,No,,15
800523,100022,2025-10-09,9.0,8.5,No,,0
800524,100022,"Oct 20, 2025",9.0,9.0,No,,0
800525,100022,2025-10-21,8.0,0.0,Yes,UNKNOWN,0
800526,100022,2025-10-23,9.0,8.6,0,,0
800527,100022,2025-10-29,7.5,8.0,No,,0
800528,100022,2025-10-30,8.0,7.5,0,,0
800529,100022,2025-11-06,9.0,8.9,N,,15
800530,100022,2025-11-18,7.5,7.9,FALSE,,30
800531,100022,2025-11-24,9.0,8.8,No,,0
800532,100022,2025-11-25,8.0,8.1,No,,0
800533,100022,12/05/2025,8.0,7.9,0,,15
800534,100022,2025/12/12,7.5,7.7,0,,0
800535,100022,2025-12-15,9.0,8.5,No,,0
800536,100022,2025-12-16,9.0,8.8,0,,10
800537,100022,2025-12-18,7.5,7.4,0,,0
800538,100022,2025-12-24,9.0,9.6,No,,0
800539,100022,2026-01-14,9.0,9.3,N,,0
800540,100022,2026-02-09,8.0,8.1,0,,0
800541,100022,2026-02-10,8.0,8.3,FALSE,,0
800542,100022,2026-02-11,8.0,7.9,N,,0
800543,100022,2026-02-17,8.0,7.5,0,,10
800544,100022,02/19/2026,7.5,6.9,No,,0
800545,100022,2026/04/02,8.0,7.5,N,,0
800546,100022,"Apr 13, 2026",8.0,8.4,0,,0
800547,100022,2026-04-20,8.0,8.4,FALSE,,0
800548,100022,2026-04-21,7.5,7.3,FALSE,,0
800549,100022,2026-04-22,9.0,9.0,N,,0
800550,100022,04/24/2026,8.0,8.3,N,,0
800551,100022,"Apr 29, 2026",8.0,6.8,No,,0
800552,100022,2026-04-30,9.0,9.0,0,,0
800553,100023,2025-09-03,8.0,7.6,N,,0
800554,100023,2025-09-17,8.0,7.9,0,,0
800555,100023,2025-09-25,8.0,8.2,N,,0
800556,100023,2025-09-29,7.5,7.6,No,,0
800557,100023,2025-10-01,9.0,14.0,N,,10
800558,100023,2025-10-03,7.5,7.3,FALSE,,0
800559,100023,2025-10-09,8.0,8.1,N,,0
800560,100023,2025-10-20,7.5,7.3,No,,0
800561,100023,2025-10-21,9.0,8.8,FALSE,,0
800562,100023,2025-10-23,9.0,8.5,0,,0
800563,100023,2025-10-29,7.5,7.9,N,,45
800564,100023,2025-10-30,9.0,9.7,No,,0
800565,100023,2025-11-06,9.0,8.9,N,,0
800566,100023,2025-11-18,8.0,7.5,FALSE,,0
800567,100023,2025-11-24,7.5,7.2,0,,0
800568,100023,11/25/2025,9.0,8.6,No,,15
800569,100023,2025-12-05,8.0,8.1,FALSE,,0
800570,100023,2025-12-12,9.0,9.1,N,,0
800571,100023,2025-12-15,8.0,9.1,0,,0
800572,100023,2025-12-16,8.0,9.0,No,,0
800573,100023,2025-12-18,8.0,7.3,0,,0
800574,100023,2025-12-24,9.0,10.0,FALSE,,15
800575,100023,14-01-2026,7.5,7.6,FALSE,,0
800576,100023,2026-02-09,8.0,7.8,0,,0
800577,100023,10-02-2026,8.0,6.2,0,,5
800578,100023,"Feb 11, 2026",9.0,8.6,FALSE,,0
800579,100023,"Feb 17, 2026",7.5,6.9,FALSE,,0
800580,100023,2026-02-19,7.5,7.8,FALSE,,0
800581,100023,2026/04/02,9.0,9.1,FALSE,,30
800582,100023,2026-04-13,9.0,9.5,N,,0
800583,100023,2026-04-20,8.0,8.0,FALSE,,5
800584,100023,2026-04-21,8.0,7.5,No,,0
800585,100023,2026-04-22,8.0,8.0,N,,10
800586,100023,04/24/2026,9.0,8.2,N,,30
800587,100023,2026/04/29,8.0,6.9,N,,0
800588,100023,2026-04-30,8.0,7.8,0,,0
800589,100024,03-09-2025,9.0,9.1,0,,30
800590,100024,2025-09-17,8.0,8.8,0,,0
800591,100024,2025-09-25,8.0,7.3,0,,15
800592,100024,2025-09-29,9.0,9.1,FALSE,,10
800593,100024,2025-10-01,8.0,7.3,FALSE,,10
800594,100024,2025-10-03,9.0,8.7,N,,0
800595,100024,2025-10-09,9.0,8.7,N,,0
800596,100024,2025-10-20,8.0,7.0,N,,0
800597,100024,2025-10-21,8.0,8.4,FALSE,,0
800598,100024,2025-10-23,8.0,8.2,0,,0
800599,100024,"Oct 29, 2025",8.0,7.5,FALSE,,0
800600,100024,"Oct 30, 2025",9.0,9.0,FALSE,,0
800601,100024,2025/11/06,8.0,6.9,FALSE,,30
800602,100024,2025-11-18,8.0,0.0,Yes,Unpaid Leave,0
800603,100024,2025-11-24,7.5,7.7,N,,0
800604,100024,2025/11/25,8.0,8.1,No,,5
800605,100024,2025-12-05,8.0,0.0,Yes,Unpaid Leave,0
800606,100024,12/12/2025,7.5,7.9,No,,10
800607,100024,2025-12-15,8.0,7.6,0,,5
800608,100024,2025/12/16,8.0,0.0,Y,sick,0
800609,100024,2025-12-18,7.5,7.1,N,,0
800610,100024,2025-12-24,8.0,8.2,N,,15
800611,100024,2026-01-14,8.0,8.3,N,,15
800612,100024,09-02-2026,7.5,6.9,0,,0
800613,100024,2026-02-10,8.0,7.5,0,,0
800614,100024,2026-02-11,8.0,9.3,N,,0
800615,100024,2026-02-17,7.5,6.5,N,,0
800616,100024,2026-02-19,8.0,8.3,N,,0
800617,100024,04/02/2026,9.0,8.4,0,,0
800618,100024,2026-04-13,9.0,8.6,N,,0
800619,100024,04/20/2026,8.0,8.0,FALSE,,0
800620,100024,2026-04-21,7.5,8.4,No,,45
800621,100024,2026-04-22,9.0,10.2,No,,0
800622,100024,2026-04-24,8.0,8.8,0,,5
800623,100024,2026-04-29,8.0,8.1,0,,0
800624,100024,2026-04-30,8.0,7.7,No,,0
800625,100026,2025-09-03,8.0,7.5,N,,0
800626,100026,2025-09-17,8.0,8.1,No,,0
800627,100026,2025-09-25,7.5,7.2,FALSE,,0
800628,100026,2025-09-29,8.0,7.6,N,,0
800629,100026,10/01/2025,8.0,7.3,0,,0
800630,100026,2025-10-03,7.5,8.9,N,,0
800631,100026,2025-10-09,8.0,8.0,0,,0
800632,100026,2025-10-20,8.0,8.2,0,,5
800633,100026,10/21/2025,9.0,9.8,0,,0
800634,100026,2025-10-23,8.0,8.3,N,,30
800635,100026,2025-10-29,8.0,7.7,0,,0
800636,100026,2025/10/30,7.5,6.5,N,,5
800637,100026,2025-11-06,8.0,8.3,0,,0
800638,100026,2025-11-18,8.0,7.7,N,,0
800639,100026,2025-11-24,8.0,6.8,0,,0
800640,100026,25-11-2025,8.0,7.8,No,,10
800641,100026,2025-12-05,8.0,8.2,No,,0
800642,100026,2025-12-12,7.5,7.7,FALSE,,5
800643,100026,15-12-2025,8.0,8.0,N,,0
800644,100026,16-12-2025,8.0,8.5,FALSE,,0
800645,100026,"Dec 18, 2025",7.5,6.9,FALSE,,5
800646,100026,"Dec 24, 2025",8.0,7.3,No,,0
800647,100026,2026-01-14,7.5,6.8,FALSE,,0
800648,100026,2026-02-09,9.0,9.7,N,,0
800649,100026,2026-02-10,9.0,9.0,FALSE,,30
800650,100026,2026-02-11,8.0,7.4,N,,0
800651,100026,2026-02-17,8.0,7.6,N,,0
800652,100026,2026-02-19,9.0,8.9,N,,0
800653,100026,2026-04-02,8.0,8.2,No,,15
800654,100026,2026-04-13,8.0,8.1,0,,0
800655,100026,2026-04-20,8.0,8.7,N,,5
800656,100026,2026-04-21,7.5,7.4,No,,0
800657,100026,2026-04-22,8.0,7.3,0,,0
800658,100026,2026-04-24,7.5,7.6,N,,0
800659,100026,2026-04-29,9.0,9.1,FALSE,,0
800660,100026,2026-04-30,8.0,7.7,No,,15
800661,100027,2025-09-03,8.0,8.0,N,,0
800662,100027,2025-09-17,9.0,9.6,FALSE,,0
800663,100027,2025-09-25,9.0,9.1,0,,0
800664,100027,2025-09-29,7.5,7.2,N,,0
800665,100027,01-10-2025,8.0,7.5,FALSE,,0
800666,100027,10/03/2025,8.0,8.0,FALSE,,0
800667,100027,2025-10-09,7.5,6.9,N,,15
800668,100027,2025-10-20,7.5,7.7,FALSE,,0
800669,100027,2025-10-21,9.0,9.0,No,,0
800670,100027,2025-10-23,9.0,9.5,N,,0
800671,100027,2025-10-29,8.0,0.0,TRUE,Sick Leave,0
800672,100027,2025/10/30,8.0,8.3,No,,60
800673,100027,06-11-2025,9.0,0.0,1,Personal Leave,0
800674,100027,"Nov 18, 2025",8.0,7.9,No,,5
800675,100027,2025-11-24,8.0,9.2,0,,0
800676,100027,2025-11-25,8.0,7.4,N,,0
800677,100027,05-12-2025,9.0,8.9,FALSE,,0
800678,100027,12-12-2025,8.0,9.3,0,,0
800679,100027,12/15/2025,9.0,9.6,FALSE,,0
800680,100027,2025-12-16,8.0,7.0,N,,0
800681,100027,2025-12-18,9.0,8.3,N,,0
800682,100027,2025-12-24,9.0,8.4,0,,30
800683,100027,2026-01-14,8.0,8.0,0,,
800684,100027,"Feb 09, 2026",7.5,7.0,N,,0
800685,100027,02/10/2026,8.0,7.8,0,,0
800686,100027,2026/02/11,7.5,7.7,FALSE,,0
800687,100027,2026-02-17,9.0,8.8,0,,10
800688,100027,19-02-2026,9.0,8.5,FALSE,,15
800689,100027,2026-04-02,8.0,8.3,FALSE,,45
800690,100027,04/13/2026,8.0,7.7,No,,0
800691,100027,2026-04-20,8.0,8.6,FALSE,,15
800692,100027,2026-04-21,9.0,8.6,N,,0
800693,100027,2026-04-22,8.0,7.7,0,,0
800694,100027,2026-04-24,9.0,9.6,0,,0
800695,100027,04/29/2026,8.0,8.0,N,,0
800696,100027,2026-04-30,8.0,7.9,FALSE,,0
800697,100028,2025-09-03,8.0,7.9,0,,0
800698,100028,09/17/2025,8.0,8.9,0,,0
800699,100028,2025-09-25,8.0,8.1,N,,0
800700,100028,2025-09-29,8.0,8.8,FALSE,,0
800701,100028,10/01/2025,8.0,7.7,No,,0
800702,100028,10/03/2025,8.0,7.5,N,,0
800703,100028,10/09/2025,9.0,8.7,N,,0
800704,100028,2025-10-20,8.0,9.0,No,,30
800705,100028,2025-10-21,8.0,8.4,0,,0
800706,100028,2025-10-23,9.0,9.0,No,,5
800707,100028,2025-10-29,7.5,7.5,FALSE,,0
800708,100028,2025-10-30,8.0,8.1,0,,0
800709,100028,2025-11-06,7.5,7.2,0,,15
800710,100028,2025-11-18,9.0,9.4,0,,0
800711,100028,2025-11-24,8.0,6.8,FALSE,,0
800712,100028,2025-11-25,8.0,8.0,No,,0
800713,100028,2025-12-05,7.5,7.0,FALSE,,0
800714,100028,12-12-2025,8.0,7.2,FALSE,,5
800715,100028,2025-12-15,7.5,8.2,FALSE,,0
800716,100028,12/16/2025,8.0,8.1,N,,0
800717,100028,2025-12-18,8.0,6.9,No,,15
800718,100028,2025-12-24,7.5,7.1,No,,0
800719,100028,2026-01-14,8.0,7.8,0,,15
800720,100028,2026-02-09,8.0,8.8,No,,15
800721,100028,10-02-2026,8.0,7.1,0,,60
800722,100028,2026-02-11,9.0,8.7,0,,0
800723,100028,2026-02-17,8.0,8.0,0,,0
800724,100028,2026/02/19,8.0,8.5,N,,0
800725,100028,02-04-2026,7.5,7.9,N,,15
800726,100028,"Apr 13, 2026",7.5,7.8,N,,5
800727,100028,2026-04-20,8.0,8.7,N,,0
800728,100028,2026-04-21,8.0,7.7,FALSE,,0
800729,100028,2026-04-22,9.0,9.9,No,,0
800730,100028,2026-04-24,9.0,9.3,FALSE,,0
800731,100028,2026-04-29,9.0,9.6,No,,0
800732,100028,2026-04-30,8.0,8.0,N,,5
800733,100029,2025-09-03,7.5,6.7,0,,10
800734,100029,2025-09-17,8.0,7.3,No,,0
800735,100029,2025-09-25,8.0,8.2,0,,0
800736,100029,2025-09-29,8.0,7.8,0,,0
800737,100029,2025-10-01,7.5,0.0,Y,Unpaid Leave,0
800738,100029,"Oct 03, 2025",8.0,7.4,FALSE,,0
800739,100029,2025/10/09,8.0,8.0,0,,5
800740,100029,10/20/2025,8.0,8.4,FALSE,,15
800741,100029,10/21/2025,8.0,8.9,N,,5
800742,100029,2025-10-23,7.5,7.2,N,,0
800743,100029,2025-10-29,9.0,8.3,FALSE,,0
800744,100029,2025-10-30,9.0,9.1,0,,0
800745,100029,2025-11-06,8.0,8.6,N,,0
800746,100029,2025-11-18,7.5,8.9,No,,0
800747,100029,2025-11-24,9.0,0.0,Yes,,0
800748,100029,25-11-2025,8.0,8.1,0,,0
800749,100029,2025/12/05,8.0,7.9,N,,0
800750,100029,2025-12-12,8.0,9.4,No,,0
800751,100029,15-12-2025,8.0,7.7,FALSE,,15
800752,100029,12/16/2025,7.5,7.6,N,,15
800753,100029,12/18/2025,8.0,9.2,No,,45
800754,100029,2025-12-24,8.0,8.6,FALSE,,0
800755,100029,2026-01-14,9.0,7.9,No,,0
800756,100029,"Feb 09, 2026",8.0,7.5,0,,0
800757,100029,2026-02-10,8.0,8.2,N,,0
800758,100029,2026-02-11,8.0,7.0,N,,0
800759,100029,2026-02-17,7.5,7.6,0,,0
800760,100029,2026-02-19,9.0,8.4,No,,60
800761,100029,2026-04-02,9.0,9.8,N,,0
800762,100029,04/13/2026,9.0,9.1,0,,0
800763,100029,2026-04-20,8.0,7.8,FALSE,,0
800764,100029,2026-04-21,8.0,7.6,FALSE,,0
800765,100029,2026/04/22,9.0,9.3,N,,0
800766,100029,2026-04-24,8.0,7.7,N,,0
800767,100029,2026/04/29,8.0,9.0,No,,0
800768,100029,2026-04-30,8.0,8.7,0,,0
800769,100030,03-09-2025,9.0,10.4,0,,0
800770,100030,2025-09-17,8.0,7.7,0,,0
800771,100030,2025-09-25,8.0,8.2,N,,0
800772,100030,2025-09-29,8.0,8.9,No,,0
800773,100030,2025-10-01,7.5,7.6,N,,5
800774,100030,2025-10-03,7.5,7.7,0,,0
800775,100030,09-10-2025,7.5,8.0,No,,0
800776,100030,2025/10/20,7.5,7.6,N,,60
800777,100030,10/21/2025,7.5,7.9,N,,0
800778,100030,2025-10-23,8.0,7.5,N,,15
800779,100030,2025-10-29,8.0,7.9,N,,0
800780,100030,2025/10/30,8.0,7.4,No,,0
800781,100030,2025-11-06,8.0,7.8,FALSE,,5
800782,100030,2025-11-18,8.0,7.8,No,,0
800783,100030,2025-11-24,7.5,7.6,0,,0
800784,100030,2025-11-25,9.0,8.8,No,,5
800785,100030,2025-12-05,9.0,9.5,N,,0
800786,100030,2025-12-12,8.0,8.8,0,,45
800787,100030,2025-12-15,8.0,8.7,FALSE,,0
800788,100030,16-12-2025,8.0,8.2,0,,0
800789,100030,2025-12-18,7.5,7.6,N,,0
800790,100030,2025-12-24,8.0,8.1,0,,0
800791,100030,2026-01-14,9.0,9.0,No,,0
800792,100030,02/09/2026,8.0,0.0,TRUE,,0
800793,100030,2026-02-10,9.0,9.0,N,,0
800794,100030,2026-02-11,8.0,8.5,FALSE,,60
800795,100030,2026-02-17,9.0,8.5,0,,5
800796,100030,"Feb 19, 2026",8.0,6.7,No,,0
800797,100030,2026-04-02,8.0,8.1,No,,0
800798,100030,2026-04-13,8.0,6.5,FALSE,,0
800799,100030,2026-04-20,8.0,7.5,No,,0
800800,100030,2026-04-21,9.0,8.5,0,,0
800801,100030,2026-04-22,8.0,7.4,0,,15
800802,100030,2026-04-24,8.0,7.1,N,,60
800803,100030,2026-04-29,7.5,7.7,N,,0
800804,100030,04/30/2026,8.0,7.5,No,,0
800805,100031,2026-02-09,8.0,8.4,0,,0
800806,100031,2026-02-10,8.0,8.5,N,,0
800807,100031,"Feb 11, 2026",9.0,9.6,No,,45
800808,100031,2026-02-17,8.0,8.1,No,,10
800809,100031,2026-02-19,8.0,8.0,N,,0
800810,100031,2026-04-02,8.0,8.2,N,,0
800811,100031,2026-04-13,8.0,8.1,N,,5
800812,100031,04/20/2026,8.0,7.6,N,,0
800813,100031,2026/04/21,9.0,9.2,N,,5
800814,100031,2026-04-22,8.0,9.3,N,,0
800815,100031,2026-04-24,9.0,9.9,No,,0
800816,100031,29-04-2026,8.0,7.2,FALSE,,5
800817,100031,2026-04-30,7.5,7.8,N,,0
800818,100032,2025-09-03,8.0,7.9,N,,0
800819,100032,09/17/2025,7.5,7.1,0,,15
800820,100032,2025-09-25,7.5,7.3,N,,0
800821,100032,2025-09-29,7.5,6.6,0,,0
800822,100032,2025-10-01,9.0,9.3,FALSE,,0
800823,100032,2025-10-03,7.5,7.0,FALSE,,0
800824,100032,2025-10-09,8.0,8.0,N,,0
800825,100032,10/20/2025,9.0,9.8,No,,0
800826,100032,2025-10-21,8.0,7.8,0,,10
800827,100032,2025-10-23,8.0,8.9,No,,0
800828,100032,2025-10-29,8.0,7.9,0,,10
800829,100032,2025-10-30,9.0,9.6,FALSE,,10
800830,100032,11/06/2025,8.0,8.0,0,,45
800831,100032,2025-11-18,8.0,8.9,No,,0
800832,100032,2025-11-24,8.0,7.9,FALSE,,60
800833,100032,2025-11-25,8.0,7.3,N,,0
800834,100032,2025-12-05,9.0,9.3,No,,0
800835,100032,2025-12-12,8.0,0.0,Y,No Show,0
800836,100032,2025-12-15,8.0,7.0,No,,0
800837,100032,16-12-2025,7.5,7.2,No,,30
800838,100032,2025-12-18,8.0,8.1,0,,0
800839,100032,"Dec 24, 2025",8.0,7.5,No,,0
800840,100032,"Jan 14, 2026",8.0,8.2,0,,0
800841,100032,2026-02-09,9.0,9.6,No,,10
800842,100032,10-02-2026,9.0,0.0,1,Personal Leave,0
800843,100032,11-02-2026,7.5,7.7,No,,0
800844,100032,2026-02-17,8.0,7.9,FALSE,,15
800845,100032,2026/02/19,8.0,8.1,N,,0
800846,100032,"Apr 02, 2026",8.0,8.2,FALSE,,0
800847,100032,2026/04/13,8.0,7.7,No,,0
800848,100032,20-04-2026,8.0,7.9,No,,0
800849,100032,2026-04-21,8.0,7.7,0,,0
800850,100032,2026-04-22,8.0,7.4,N,,0
800851,100032,2026-04-24,8.0,9.5,No,,0
800852,100032,"Apr 29, 2026",8.0,8.3,FALSE,,0
800853,100032,30-04-2026,8.0,7.7,0,,0
800854,100033,09/03/2025,8.0,7.3,N,,15
800855,100033,2025-09-17,7.5,7.1,FALSE,,15
800856,100033,2025-09-25,8.0,7.6,No,,15
800857,100033,2025-09-29,7.5,7.4,0,,0
800858,100033,2025-10-01,8.0,7.5,FALSE,,0
800859,100033,2025-10-03,8.0,8.2,N,,0
800860,100033,09-10-2025,7.5,7.4,N,,0
800861,100033,2025-10-20,8.0,7.3,FALSE,,0
800862,100033,2025-10-21,8.0,7.8,FALSE,,0
800863,100033,2025-10-23,7.5,8.0,No,,10
800864,100033,2025-10-29,8.0,8.3,FALSE,,5
800865,100033,2025-10-30,7.5,7.8,N,,0
800866,100033,2025-11-06,8.0,8.0,0,,30
800867,100033,11/18/2025,8.0,7.6,N,,0
800868,100033,2025-11-24,9.0,7.5,No,,0
800869,100033,2025-11-25,9.0,10.3,N,,0
800870,100033,2025-12-05,8.0,7.2,FALSE,,0
800871,100033,2025-12-12,8.0,7.6,FALSE,,15
800872,100033,15-12-2025,8.0,8.1,N,,0
800873,100033,2025-12-16,8.0,8.9,N,,0
800874,100033,2025-12-18,8.0,7.8,No,,45
800875,100033,2025-12-24,8.0,7.1,0,,5
800876,100033,14-01-2026,8.0,0.0,TRUE,sick,0
800877,100033,"Feb 09, 2026",9.0,8.6,0,,0
800878,100033,2026-02-10,7.5,8.5,N,,10
800879,100033,11-02-2026,9.0,10.0,No,,5
800880,100033,02/17/2026,7.5,8.3,FALSE,,0
800881,100033,"Feb 19, 2026",8.0,8.0,FALSE,,0
800882,100033,02-04-2026,7.5,8.3,No,,0
800883,100033,2026-04-13,7.5,8.3,0,,15
800884,100033,2026-04-20,8.0,7.9,N,,0
800885,100033,2026-04-21,8.0,8.2,N,,0
800886,100033,2026-04-22,7.5,5.9,N,,15
800887,100033,24-04-2026,9.0,8.6,No,,0
800888,100033,2026-04-29,8.0,8.5,0,,10
800889,100033,"Apr 30, 2026",8.0,0.0,Y,Personal,0
800890,100035,2025-09-03,8.0,8.1,N,,10
800891,100035,2025-09-17,7.5,7.4,N,,10
800892,100035,25-09-2025,9.0,9.8,N,,0
800893,100035,09/29/2025,8.0,7.9,No,,5
800894,100035,2025-10-01,7.5,7.5,0,,0
800895,100035,2025-10-03,9.0,10.0,0,,0
800896,100035,2025-10-09,8.0,6.3,FALSE,,0
800897,100035,2025-10-20,8.0,7.9,No,,0
800898,100035,21-10-2025,8.0,8.3,0,,10
800899,100035,2025-10-23,8.0,8.3,0,,0
800900,100035,29-10-2025,8.0,7.9,No,,0
800901,100035,30-10-2025,9.0,8.2,N,,0
800902,100035,2025-11-06,8.0,8.2,No,,0
800903,100035,18-11-2025,8.0,7.2,0,,0
800904,100035,"Nov 24, 2025",7.5,7.4,FALSE,,0
800905,100035,2025-11-25,9.0,9.4,No,,0
800906,100035,12/05/2025,9.0,9.0,No,,5
800907,100035,12-12-2025,8.0,8.3,No,,
800908,100035,15-12-2025,8.0,8.5,No,,5
800909,100035,16-12-2025,8.0,8.7,0,,5
800910,100035,"Dec 18, 2025",9.0,8.5,FALSE,,0
800911,100035,2025-12-24,7.5,8.0,0,,5
800912,100035,14-01-2026,8.0,8.1,N,,0
800913,100035,2026/02/09,8.0,8.2,0,,0
800914,100035,2026-02-10,9.0,8.2,N,,0
800915,100035,2026-02-11,7.5,7.3,No,,0
800916,100035,2026/02/17,8.0,8.1,0,,0
800917,100035,2026-02-19,8.0,8.1,No,,0
800918,100035,2026-04-02,8.0,8.4,N,,0
800919,100035,2026-04-13,8.0,8.6,0,,5
800920,100035,2026-04-20,9.0,9.3,No,,0
800921,100035,21-04-2026,8.0,7.8,0,,0
800922,100035,2026-04-22,8.0,7.8,0,,0
800923,100035,04/24/2026,8.0,8.1,FALSE,,0
800924,100035,2026-04-29,8.0,8.6,FALSE,,0
800925,100035,2026/04/30,9.0,8.1,FALSE,,0
800926,100036,03-09-2025,9.0,9.2,0,,0
800927,100036,2025-09-17,9.0,8.5,FALSE,,0
800928,100036,2025-09-25,8.0,7.6,N,,0
800929,100036,2025-09-29,9.0,8.7,No,,0
800930,100036,01-10-2025,9.0,9.1,0,,0
800931,100036,2025-10-03,7.5,0.0,1,Sick Leave,0
800932,100036,09-10-2025,8.0,7.6,N,,0
800933,100036,2025-10-20,9.0,9.6,N,,30
800934,100036,2025-10-21,8.0,7.6,0,,0
800935,100036,2025-10-23,8.0,7.5,N,,15
800936,100036,2025-10-29,8.0,8.0,0,,15
800937,100036,2025-10-30,7.5,7.3,FALSE,,0
800938,100036,"Nov 06, 2025",7.5,7.4,0,,0
800939,100036,2025-11-18,7.5,7.5,N,,0
800940,100036,11/24/2025,8.0,9.0,N,,15
800941,100036,2025-11-25,9.0,9.6,No,,0
800942,100036,"Dec 05, 2025",7.5,8.0,0,,0
800943,100036,2025-12-12,8.0,7.0,N,,0
800944,100036,12/15/2025,8.0,7.3,FALSE,,0
800945,100036,2025-12-16,8.0,8.2,N,,0
800946,100036,2025-12-18,8.0,8.6,0,,0
800947,100036,"Dec 24, 2025",8.0,7.1,0,,0
800948,100036,2026-01-14,8.0,7.1,FALSE,,0
800949,100036,02/09/2026,7.5,6.8,N,,0
800950,100036,"Feb 10, 2026",8.0,7.3,No,,0
800951,100036,2026-02-11,8.0,8.1,0,,0
800952,100036,2026-02-17,7.5,6.8,0,,0
800953,100036,2026-02-19,8.0,7.5,0,,45
800954,100036,2026-04-02,8.0,7.6,N,,0
800955,100036,2026-04-13,8.0,7.7,N,,0
800956,100036,2026-04-20,8.0,8.5,FALSE,,45
800957,100036,2026-04-21,8.0,7.6,0,,45
800958,100036,2026-04-22,7.5,7.4,No,,0
800959,100036,2026-04-24,8.0,9.0,N,,0
800960,100036,2026-04-29,9.0,8.7,0,,0
800961,100036,2026-04-30,9.0,9.2,FALSE,,0
800962,100037,2025-09-03,8.0,8.4,0,,0
800963,100037,2025-09-17,8.0,7.8,FALSE,,0
800964,100037,2025-09-25,8.0,7.8,0,,0
800965,100037,2025-09-29,8.0,8.3,FALSE,,0
800966,100037,01-10-2025,8.0,8.5,N,,0
800967,100037,2025-10-03,8.0,8.5,0,,0
800968,100037,09-10-2025,9.0,9.6,No,,0
800969,100037,2025-10-20,9.0,8.0,0,,0
800970,100037,2025-10-21,7.5,7.5,No,,10
800971,100037,2025-10-23,8.0,8.0,No,,0
800972,100037,10/29/2025,8.0,8.0,N,,0
800973,100037,2025-10-30,8.0,8.1,FALSE,,5
800974,100037,2025-11-06,8.0,8.5,FALSE,,15
800975,100037,2025-11-18,9.0,9.3,No,,0
800976,100037,2025-11-24,8.0,7.8,N,,0
800977,100037,2025-11-25,7.5,8.0,0,,0
800978,100037,"Dec 05, 2025",8.0,0.0,TRUE,,0
800979,100037,2025-12-12,8.0,7.8,N,,0
800980,100037,15-12-2025,8.0,7.7,N,,0
800981,100037,"Dec 16, 2025",7.5,7.4,No,,60
800982,100037,18-12-2025,8.0,8.5,0,,0
800983,100037,2025-12-24,8.0,8.7,No,,0
800984,100037,2026-01-14,9.0,8.8,0,,0
800985,100037,"Feb 09, 2026",8.0,8.6,No,,0
800986,100037,02/10/2026,8.0,7.3,FALSE,,0
800987,100037,2026-02-11,8.0,8.5,FALSE,,0
800988,100037,2026-02-17,8.0,8.3,No,,0
800989,100037,2026-02-19,9.0,9.3,N,,5
800990,100037,2026-04-02,9.0,9.3,0,,10
800991,100037,2026-04-13,8.0,7.2,0,,0
800992,100037,2026-04-20,8.0,7.5,0,,5
800993,100037,2026-04-21,7.5,7.7,No,,0
800994,100037,2026/04/22,7.5,7.2,0,,15
800995,100037,04/24/2026,8.0,7.3,No,,0
800996,100037,2026-04-29,8.0,7.9,FALSE,,0
800997,100037,2026-04-30,7.5,7.3,N,,0
800998,100038,2025-09-03,7.5,12.5,0,,0
800999,100038,2025-09-17,9.0,8.3,FALSE,,0
801000,100038,09/25/2025,9.0,9.3,N,,0
801001,100038,"Sep 29, 2025",8.0,7.2,No,,15
801002,100038,2025-10-01,9.0,8.4,N,,0
801003,100038,03-10-2025,8.0,7.6,0,,0
801004,100038,2025-10-09,8.0,7.9,No,,0
801005,100038,2025-10-20,8.0,8.3,N,,0
801006,100038,2025-10-21,9.0,8.8,0,,0
801007,100038,"Oct 23, 2025",7.5,8.4,N,,0
801008,100038,10/29/2025,8.0,8.1,No,,0
801009,100038,2025-10-30,8.0,7.5,No,,0
801010,100038,2025-11-06,9.0,8.0,N,,10
801011,100038,2025-11-18,8.0,8.7,N,,0
801012,100038,2025/11/24,8.0,8.0,FALSE,,0
801013,100038,2025-11-25,9.0,9.9,FALSE,,0
801014,100038,2025-12-05,8.0,8.1,N,,0
801015,100038,2025-12-12,8.0,7.8,No,,0
801016,100038,2025-12-15,9.0,8.6,N,,0
801017,100038,12/16/2025,9.0,9.6,0,,0
801018,100038,2025/12/18,9.0,9.7,No,,0
801019,100038,2025-12-24,8.0,8.4,0,,0
801020,100038,14-01-2026,8.0,8.4,0,,0
801021,100038,2026-02-09,9.0,8.9,0,,10
801022,100038,2026/02/10,8.0,9.0,0,,0
801023,100038,2026-02-11,9.0,9.2,0,,5
801024,100038,2026-02-17,8.0,7.6,0,,30
801025,100038,02/19/2026,7.5,7.8,FALSE,,10
801026,100038,2026-04-02,8.0,7.0,0,,30
801027,100038,2026-04-13,7.5,7.1,N,,0
801028,100038,04/20/2026,8.0,8.0,No,,15
